AN05483_Control_NeuN	X1525_Control_NeuN	X1527_Control_NeuN	X1531_Control_NeuN	X1536_Control_NeuN	X1538_Control_NeuN	X1539_Control_NeuN	X3590_Control_NeuN	X3602_Control_NeuN	X4615_Control_NeuN	ABBY_ND	ANJA_ND	BELEKA_ND	CALLIE_ND	DUNCAN_ND	LULU_ND	LYK_ND	MELISSA_ND	OSSABAW_ND	Roger_ND	YN04-200_ND	YN08-380_ND	YN09-122_ND	YN09-173_ND	YN09-179_ND	YN09-72_ND	YN11-64_ND	YN11-77_ND	YN12-654_ND	YN14-248_ND	AN03398_Control_Olig2	AN15240_Control_Olig2	AN16799_Control_Olig2	X1527_Control_Olig2	X1532_Control_Olig2	X1538_Control_Olig2	X1539_Control_Olig2	X1541_Control_Olig2	X3602_Control_Olig2	X4615_Control_Olig2	ABBY_OD	ANJA_OD	BELEKA_OD	BJORN_OD	CALLIE_OD	DUNCAN_OD	LULU_OD	MELISSA_OD	OSSABAW_OD	Roger_OD	YN04-200_OD	YN08-380_OD	YN09-122_OD	YN09-173_OD	YN09-72_OD	YN11-300_OD	YN11-77_OD	YN11-78_OD	YN12-654_OD	YN14-248_OD
9	14	7	12	6	16	7	12	14	16	12	3	10	9	12	3	14	13	12	16	15	11	9	6	4	23	14	4	8	13	20	10	18	18	12	13	20	13	8	12	9	4	8	3	8	10	5	9	6	16	8	15	17	16	10	15	12	11	8	17
7	13	8	8	7	14	6	12	12	14	10	4	9	10	11	2	11	12	15	16	16	13	9	6	3	23	12	4	9	11	17	12	21	21	12	8	19	13	9	10	8	4	9	5	7	8	5	6	7	19	9	18	16	14	15	16	12	14	10	15
7	13	8	8	7	14	6	12	12	15	11	4	9	10	11	2	11	12	15	16	16	13	9	6	3	23	12	4	9	11	17	12	20	21	12	8	19	13	9	10	7	4	9	5	7	8	5	6	7	19	8	18	16	14	15	16	12	13	10	14
8	14	7	9	7	15	7	11	10	15	12	3	8	10	10	2	8	12	16	15	16	15	9	5	5	25	11	5	9	11	16	13	20	22	9	8	17	16	8	9	7	4	8	6	7	10	5	7	6	19	10	17	15	13	17	15	10	15	10	13
7	12	5	9	7	12	7	10	8	15	11	3	5	9	8	1	9	10	15	15	16	14	9	5	8	22	11	5	6	11	16	12	18	21	6	8	16	14	6	9	6	3	7	7	6	9	5	7	5	18	12	17	16	12	18	17	12	13	10	12
7	11	6	8	4	8	4	9	8	13	11	3	4	8	7	1	10	10	14	11	18	13	9	5	9	20	9	5	5	11	16	11	15	19	6	7	14	12	5	8	4	3	6	6	8	9	5	8	4	15	11	16	11	13	18	19	10	12	10	12
7	10	5	8	4	8	5	8	7	15	10	3	6	7	8	1	10	11	13	11	21	13	9	5	9	21	8	4	5	10	16	11	13	19	6	7	14	12	6	8	6	3	7	6	9	8	5	7	4	16	11	14	12	15	18	18	11	12	10	12
9	7	3	6	15	8	6	8	12	5	9	7	10	9	14	2	15	10	10	22	11	8	4	6	5	14	10	9	9	12	14	5	13	7	16	12	11	16	5	11	6	2	5	2	5	3	0	8	3	16	16	11	15	11	20	14	19	13	14	8
8	8	6	8	4	6	7	7	6	13	10	3	6	7	8	1	11	10	15	11	21	13	8	4	7	21	9	4	5	11	18	10	13	17	6	7	12	13	5	8	6	3	8	6	9	9	5	7	5	15	12	15	12	14	20	17	14	14	11	10
8	7	6	8	4	7	7	7	6	12	10	3	6	6	8	1	11	10	14	11	21	12	8	4	7	21	9	5	5	11	18	10	13	17	7	7	11	13	5	8	6	3	8	6	9	9	5	7	5	15	12	15	12	14	20	18	14	14	11	11
9	6	3	5	15	10	6	8	12	3	8	7	10	9	14	2	15	9	11	21	10	8	4	5	5	14	10	8	9	13	12	4	13	6	13	9	11	14	3	10	6	2	5	2	5	3	0	7	3	17	17	11	13	11	20	14	20	14	14	8
8	7	6	8	4	7	7	6	6	11	10	3	6	6	8	1	11	10	15	11	21	12	8	3	7	21	9	5	6	11	18	9	14	15	8	7	11	13	5	8	7	3	8	6	9	9	5	7	5	15	12	14	13	14	21	19	17	14	12	11
9	7	3	5	14	10	5	7	10	3	11	8	10	8	15	2	15	10	12	20	9	8	4	4	4	12	10	8	9	13	14	4	12	6	14	10	12	14	4	8	6	1	5	2	5	3	0	5	3	18	16	11	13	11	21	12	19	12	14	8
8	6	6	9	4	8	7	6	6	9	11	3	5	6	8	1	10	10	14	9	24	13	7	2	7	21	10	10	6	11	13	10	13	14	8	7	10	14	6	10	7	4	9	6	9	10	5	6	4	14	10	15	13	11	21	18	14	15	12	10
7	4	3	6	12	10	5	10	8	2	13	7	8	7	13	2	15	10	10	20	10	6	5	6	6	11	11	7	11	13	13	5	10	7	8	8	9	13	7	7	7	0	5	2	5	3	0	5	3	17	17	9	12	9	20	14	17	13	14	8
9	9	7	7	6	10	15	9	13	8	15	3	7	9	9	2	10	8	12	12	18	15	6	6	6	20	8	13	11	9	12	12	19	14	13	9	14	11	15	12	6	2	6	3	7	6	2	6	8	16	14	15	11	11	16	18	21	14	14	13
10	9	8	9	7	10	15	9	13	8	16	3	7	8	11	2	10	7	12	13	19	15	6	7	6	22	7	14	11	8	12	14	20	13	13	12	16	10	14	11	6	2	7	3	8	5	2	6	8	17	14	14	10	12	16	18	23	14	15	14
7	6	3	8	11	13	8	8	11	5	12	8	9	6	11	3	12	12	12	14	13	10	6	9	6	11	15	12	14	9	12	16	11	12	13	13	10	12	9	17	5	0	4	2	7	5	0	9	2	16	18	12	13	7	18	17	18	11	13	8
11	9	8	8	7	8	13	12	11	9	15	4	7	11	10	2	11	6	9	13	19	14	4	6	6	22	6	13	10	8	13	14	20	13	14	12	18	10	15	11	5	2	7	1	7	5	1	6	8	19	10	11	10	12	15	19	24	13	16	14
14	6	9	9	7	12	11	10	16	13	17	3	8	13	8	1	11	10	6	12	18	14	6	7	6	23	11	13	10	11	17	15	22	19	16	14	20	18	16	11	3	5	5	0	7	4	0	6	8	13	18	13	12	10	20	18	22	10	14	14
16	5	10	10	9	12	13	9	17	11	18	3	10	12	7	1	11	13	5	12	20	14	6	8	6	24	11	13	9	10	15	14	19	23	16	14	20	16	14	11	3	5	4	3	6	3	0	6	6	12	20	11	11	10	20	18	24	11	14	15
17	5	10	11	9	12	14	9	19	10	17	3	8	13	8	1	11	15	5	12	20	14	6	8	7	23	11	14	10	10	15	16	18	22	17	14	20	16	15	10	2	5	5	3	5	2	0	6	5	13	20	12	10	10	21	17	24	11	14	15
17	6	11	11	9	12	14	9	19	11	15	3	8	13	8	1	11	14	5	12	20	11	6	8	7	22	10	13	10	10	14	16	19	21	15	14	18	15	15	10	2	4	5	3	5	2	0	6	5	13	20	12	10	10	22	16	24	11	15	15
17	6	11	11	9	12	14	9	19	11	15	3	8	13	8	1	11	14	5	12	20	11	6	8	7	22	10	13	10	10	15	16	18	21	16	14	17	14	15	10	2	4	5	3	5	2	0	6	5	13	20	12	11	11	22	16	24	10	15	15
10	12	13	9	5	7	5	11	19	8	12	4	8	14	15	2	12	11	5	13	10	11	3	7	10	19	11	6	13	11	4	15	23	15	11	12	14	16	17	11	6	0	2	3	5	3	3	10	7	16	12	9	9	7	14	7	15	8	17	15
11	11	13	8	6	8	5	10	21	7	12	5	10	12	16	1	10	11	5	10	11	10	2	6	12	22	9	7	14	9	5	13	21	14	12	13	13	16	15	9	6	1	3	2	5	3	4	10	6	15	11	11	10	8	15	6	17	10	16	15
12	13	19	11	12	14	13	11	25	21	14	7	10	13	16	1	13	12	8	14	14	12	5	7	18	22	18	8	12	16	8	17	21	22	14	13	11	16	20	14	6	3	5	1	7	4	5	8	6	15	9	13	19	15	17	10	23	13	18	20
11	12	19	12	12	14	14	12	25	22	14	7	11	13	16	1	13	12	7	14	15	11	5	8	18	22	18	8	12	16	8	17	21	22	14	13	12	16	19	14	6	3	5	1	7	4	5	8	6	15	9	13	19	15	17	10	23	13	18	21
12	12	20	12	12	14	15	13	27	21	14	6	11	13	15	1	13	13	7	16	15	11	5	8	18	24	16	9	12	15	10	17	21	24	14	10	12	17	18	15	6	4	5	1	7	4	5	10	6	15	9	13	21	15	16	12	23	14	19	21
13	13	20	16	13	15	15	13	27	22	16	4	15	12	16	1	15	15	8	16	17	14	6	6	15	22	15	12	9	14	13	18	25	24	14	12	14	13	16	14	6	5	7	3	9	8	6	8	9	16	11	13	23	17	15	12	20	17	22	22
16	13	16	21	10	9	13	13	25	15	12	6	11	15	11	2	11	12	8	18	14	11	7	6	10	23	19	10	7	11	15	18	23	22	11	12	10	18	21	15	6	6	9	4	10	4	5	8	7	14	10	12	24	17	15	12	25	17	20	22
15	9	11	20	9	5	13	12	19	12	14	6	7	16	10	2	9	12	8	19	13	10	5	5	9	23	17	9	6	11	19	15	27	22	11	11	9	18	14	12	3	4	7	4	8	5	6	8	6	17	8	11	20	19	11	13	20	17	20	23
16	9	10	20	8	7	12	11	20	11	14	7	7	16	10	2	9	13	6	19	13	10	5	5	11	22	17	9	5	13	19	15	26	22	12	12	10	17	14	13	3	4	7	4	7	4	6	8	6	18	8	11	19	19	11	11	19	17	20	22
15	9	11	20	8	7	12	12	20	11	14	7	7	16	10	2	8	13	6	18	13	10	5	5	11	22	18	9	5	13	18	15	27	22	12	12	10	17	14	13	3	4	6	4	8	4	6	7	6	18	8	11	19	19	11	10	19	17	19	23
14	9	11	20	9	7	13	13	22	11	13	8	7	16	10	2	9	12	6	17	12	10	5	5	11	22	18	9	5	12	17	16	27	21	12	12	12	17	14	13	3	3	6	4	8	4	5	6	6	19	9	11	19	19	11	11	17	17	20	23
14	11	14	17	10	8	14	13	22	13	12	8	7	18	10	2	10	16	6	16	13	10	4	7	11	24	19	8	4	14	17	16	25	25	13	10	11	18	17	17	4	3	6	4	8	4	5	6	6	20	8	12	17	18	11	11	18	15	18	21
14	11	12	17	12	9	14	13	21	13	12	8	5	18	10	2	9	16	6	16	13	10	4	7	9	24	19	8	4	14	17	17	25	25	13	10	10	18	17	17	3	3	6	4	8	4	5	6	6	20	8	12	17	18	10	11	18	15	18	21
14	10	11	19	12	8	14	14	23	13	13	8	5	18	11	2	9	16	6	16	12	10	4	7	10	24	19	8	4	14	18	15	25	27	13	11	11	18	17	17	3	3	6	3	8	4	5	6	6	21	6	11	17	18	11	11	18	15	18	21
13	12	14	17	11	8	14	11	23	13	11	6	5	23	9	3	11	18	7	17	10	8	5	5	9	24	17	8	6	13	17	19	23	25	15	13	9	17	14	15	4	4	5	3	7	2	4	6	5	19	6	7	14	17	12	13	16	16	18	19
15	11	14	14	16	8	14	8	24	12	10	4	5	19	11	1	12	17	5	18	10	7	5	5	8	19	14	7	8	11	14	19	24	27	14	11	7	16	16	17	5	4	6	2	8	2	3	7	5	18	6	7	15	15	14	13	15	17	14	16
16	8	8	14	12	18	9	15	20	15	9	1	9	16	11	2	13	15	7	13	13	5	2	4	6	17	12	9	7	14	18	15	16	20	23	14	11	22	21	13	6	3	5	1	8	3	2	12	4	12	16	7	8	10	10	17	15	5	13	18
19	10	11	13	16	23	10	12	18	20	10	2	11	19	12	4	11	14	8	12	13	6	5	6	6	16	10	8	13	15	17	17	23	22	20	18	11	22	14	15	6	4	6	2	12	4	2	10	7	11	16	13	11	10	10	15	16	9	15	27
16	13	11	12	18	7	13	10	15	16	10	6	7	18	10	2	6	13	6	19	11	15	5	8	5	10	11	5	10	12	24	23	20	20	16	14	17	24	19	18	5	2	10	1	10	5	3	12	5	15	17	17	18	12	16	13	12	12	18	7
19	12	15	12	17	7	15	12	13	17	10	6	7	20	10	3	5	13	6	19	11	15	5	10	7	11	11	6	12	13	23	22	20	19	16	16	17	24	21	20	6	3	10	1	11	7	4	15	5	16	19	17	20	12	18	14	12	12	20	6
19	11	12	11	14	22	9	10	20	19	10	3	9	20	14	4	13	19	9	9	14	9	6	5	6	15	10	10	16	17	18	15	22	23	21	18	14	25	11	14	8	5	8	4	11	7	2	11	8	12	11	15	14	10	8	18	19	12	17	26
20	11	18	11	17	10	15	13	14	19	15	6	11	20	8	3	6	16	5	17	14	18	6	11	10	13	13	8	14	14	25	22	19	20	16	16	18	24	23	18	9	5	11	2	12	10	4	16	5	17	20	20	19	12	18	17	14	16	20	6
16	14	14	10	16	23	12	13	26	20	15	7	10	23	15	6	14	19	12	12	14	14	6	6	7	18	15	12	17	16	24	17	21	20	17	19	14	22	10	18	11	5	10	6	14	8	4	17	9	16	12	19	16	15	13	20	21	13	19	28
19	11	18	10	16	13	17	13	17	20	17	7	11	21	12	4	8	21	6	18	19	20	10	12	10	14	14	11	15	12	27	21	23	21	16	15	18	26	26	20	12	6	12	3	20	12	6	17	7	19	20	28	25	15	20	20	19	17	26	16
15	13	19	10	17	21	10	17	25	19	16	8	13	23	13	7	17	18	15	15	18	17	8	7	10	25	18	17	20	19	20	20	19	22	22	23	15	22	10	16	14	7	10	7	22	12	6	19	11	24	17	20	21	17	16	18	27	21	22	24
25	11	19	8	13	12	17	16	17	23	18	10	15	21	13	4	11	25	9	18	23	24	11	13	11	18	17	16	18	16	23	23	24	24	15	22	23	24	28	24	13	10	15	3	28	11	8	23	8	27	24	36	24	21	20	22	22	20	29	19
24	10	18	8	13	12	17	16	18	22	18	10	17	22	14	5	11	26	9	18	25	24	12	14	11	19	17	21	18	15	23	26	24	26	15	23	22	23	26	23	13	10	15	4	29	11	9	23	8	29	23	40	26	21	22	23	23	22	32	20
14	12	23	11	20	22	7	18	24	20	21	9	14	22	15	8	18	21	16	15	19	18	9	7	11	25	19	19	17	16	22	21	21	22	23	25	15	21	13	16	14	8	13	7	24	13	8	22	13	25	20	26	24	21	18	19	31	26	22	23
21	12	15	9	12	17	20	17	17	24	15	13	15	28	13	6	14	27	6	21	24	28	14	15	11	22	18	25	22	19	24	24	30	22	19	23	24	23	35	19	13	12	14	5	33	15	8	29	11	26	30	42	28	22	23	26	27	24	31	28
22	13	11	12	11	17	20	14	20	26	16	11	18	27	22	4	13	22	9	24	26	27	14	15	11	21	22	23	20	16	25	22	25	23	21	29	26	25	33	21	12	10	13	5	34	15	5	34	15	28	29	42	30	22	23	25	28	26	30	29
13	14	24	15	20	19	11	18	15	17	35	14	15	19	14	13	16	29	14	24	28	23	21	10	16	28	22	28	20	21	20	18	22	26	28	26	18	21	15	16	22	8	28	10	34	25	9	25	15	25	17	31	25	20	23	18	36	39	26	23
23	13	13	12	12	18	20	15	21	26	17	11	18	28	22	4	14	23	8	24	26	25	14	12	12	19	22	19	18	13	24	19	23	24	21	29	26	25	35	22	12	10	13	5	32	13	6	34	14	28	25	42	27	24	23	24	27	24	26	28
23	14	13	11	12	19	18	16	20	26	18	12	17	28	23	4	13	23	8	23	29	28	15	15	13	21	24	21	22	14	24	19	22	24	21	27	25	25	34	23	13	8	14	5	32	13	6	34	14	29	28	46	29	26	25	24	29	25	29	28
20	13	13	11	12	19	20	17	21	25	18	12	17	26	22	3	13	23	9	23	28	25	15	14	14	20	25	20	23	14	23	18	23	25	21	28	26	23	32	23	13	8	13	5	32	13	6	33	13	28	25	44	31	25	23	24	30	26	29	29
20	13	13	12	14	19	21	17	22	25	19	12	17	26	23	3	14	24	9	21	27	25	15	14	14	20	24	20	23	12	21	18	25	26	19	26	24	22	34	21	13	8	13	5	32	12	6	33	13	28	27	44	31	25	24	25	30	27	29	28
20	12	13	12	14	19	22	16	21	25	19	12	16	27	24	3	14	24	9	21	25	24	15	14	14	20	24	20	22	13	22	19	26	26	19	26	24	22	34	21	13	8	13	5	31	12	6	33	13	27	26	42	31	24	24	24	30	27	28	27
19	14	12	11	15	17	22	17	21	26	19	11	17	28	23	3	15	25	9	21	26	24	15	14	14	21	27	20	23	13	22	17	25	25	19	26	21	22	32	22	12	8	13	5	29	12	6	32	15	28	29	40	31	23	23	25	30	27	28	29
19	16	13	13	15	21	22	15	22	26	19	11	17	28	26	3	16	26	8	20	27	24	16	15	13	21	27	22	23	14	23	18	25	24	18	25	22	23	34	22	13	8	11	5	31	13	5	32	14	27	31	41	33	22	20	26	28	26	30	28
15	15	22	17	19	17	12	21	18	19	32	16	15	17	11	10	17	30	12	26	23	22	18	11	19	28	20	26	14	24	19	19	19	24	28	22	18	21	14	18	24	6	30	10	30	32	10	28	14	25	14	31	25	15	22	15	31	28	23	24
19	16	15	13	16	22	22	17	22	26	18	12	14	26	24	4	17	26	8	20	24	26	17	12	14	24	27	21	22	15	23	18	25	24	17	26	20	24	33	21	14	9	13	5	34	12	5	33	14	25	31	42	30	21	24	21	28	24	32	27
13	14	22	17	17	16	12	19	18	16	32	16	15	19	11	9	17	30	12	24	24	23	19	10	18	29	20	27	15	24	18	19	19	23	30	23	17	21	14	17	23	6	30	11	32	32	10	27	14	26	14	29	23	15	23	15	32	27	22	23
12	14	23	17	17	16	12	18	19	16	32	16	16	19	11	10	17	30	12	23	26	24	19	10	18	29	20	27	15	24	18	20	19	24	29	25	17	20	14	17	23	6	30	11	31	32	10	27	15	26	14	28	23	14	25	15	31	29	23	22
12	14	23	17	17	16	12	18	19	16	32	16	16	19	11	10	17	30	12	23	26	24	19	10	18	29	20	27	15	23	18	20	19	24	29	25	17	20	14	17	23	6	30	11	31	32	10	29	15	26	14	27	23	13	25	15	32	28	23	22
12	13	23	18	17	16	12	18	19	17	32	16	16	20	11	10	17	30	12	23	26	24	19	10	19	30	20	27	15	25	16	20	20	23	29	25	16	20	14	16	23	6	29	11	30	32	10	29	15	26	14	27	24	14	25	15	32	29	22	22
12	13	23	18	19	16	12	17	18	18	32	15	16	19	12	10	17	30	12	23	26	24	19	9	19	30	19	27	14	25	17	20	20	25	29	25	16	21	15	17	23	4	29	11	29	32	11	29	15	27	14	28	24	14	24	15	32	29	23	22
12	12	23	18	19	15	12	16	19	18	32	15	18	19	12	10	17	30	13	23	25	24	19	9	19	31	19	27	14	24	17	21	20	24	28	25	16	21	15	17	23	4	30	11	29	32	11	28	15	27	15	28	23	14	23	15	32	28	23	22
12	12	23	18	19	16	12	16	19	15	31	15	18	19	12	10	17	31	13	23	24	23	19	9	19	31	21	26	14	24	17	21	20	24	27	25	16	20	16	16	22	4	30	11	29	33	11	28	15	26	15	27	23	14	24	15	31	28	23	21
12	12	23	18	20	16	12	16	18	16	31	15	18	19	13	10	17	31	14	24	26	24	18	9	19	31	20	26	14	25	17	21	20	24	26	25	16	20	17	16	23	4	30	10	29	33	11	29	15	28	14	29	24	14	24	15	31	28	23	22
19	17	13	13	11	21	21	18	24	29	20	13	13	28	30	4	17	27	10	23	26	30	17	17	14	20	30	25	17	16	24	19	22	27	16	24	18	22	35	22	16	6	10	3	30	16	5	32	16	25	31	44	32	22	23	21	32	29	30	27
13	12	20	18	19	15	12	17	21	17	37	15	18	18	13	12	18	29	13	25	25	25	20	10	19	32	22	26	15	26	14	23	15	22	28	20	16	21	19	16	22	4	29	8	30	35	11	32	14	28	17	27	22	14	26	14	30	26	22	20
12	11	20	18	17	14	12	18	21	17	39	15	17	18	12	11	17	27	14	25	26	25	19	10	19	32	23	26	16	25	14	23	14	22	29	19	17	22	21	16	20	4	30	8	28	34	11	33	13	27	17	29	24	14	27	14	31	25	22	21
12	11	20	16	18	14	11	17	24	18	39	15	17	19	12	12	18	27	12	25	27	25	19	10	20	31	22	24	16	26	14	22	14	22	28	19	16	23	20	16	20	4	30	8	29	33	11	31	13	27	16	29	24	13	27	15	32	26	21	20
14	10	20	18	17	14	14	21	26	18	38	14	18	19	11	11	18	27	13	28	26	23	18	11	19	31	22	25	17	25	14	22	15	21	28	17	16	24	22	12	22	4	31	8	29	35	11	32	14	27	16	29	25	13	26	15	29	27	21	20
15	11	19	18	18	14	14	22	26	17	37	15	19	19	10	11	17	27	13	29	24	24	18	12	19	30	23	25	17	24	14	20	15	23	29	19	17	26	22	12	24	6	30	8	30	35	11	33	15	26	16	29	25	14	25	14	30	27	20	19
18	15	18	11	15	21	14	23	27	31	19	11	17	29	30	5	22	25	12	28	27	36	17	17	12	26	38	31	18	21	21	17	30	25	27	25	16	22	41	19	17	5	12	3	27	22	4	29	10	23	26	40	27	20	22	26	32	34	31	24
18	16	17	11	15	21	14	23	27	31	19	10	17	29	30	5	22	25	12	28	26	36	17	17	11	26	38	31	18	20	21	17	30	26	27	25	15	22	42	19	17	5	12	3	27	22	5	29	10	23	25	39	27	20	22	26	32	34	31	24
18	16	17	11	15	21	14	21	26	30	19	10	16	28	30	5	23	25	12	28	26	34	17	17	11	26	38	33	18	20	21	17	28	27	27	25	15	22	42	19	17	5	12	3	28	22	5	28	9	22	25	39	27	20	22	25	32	35	31	25
21	14	20	11	16	21	14	22	27	29	21	10	17	28	29	6	23	27	12	27	27	33	18	17	12	25	36	30	19	22	21	18	30	26	26	30	17	24	38	19	20	4	12	6	28	23	6	28	11	22	25	38	29	21	25	27	33	35	31	23
23	20	21	15	18	24	14	23	28	33	21	9	17	29	31	6	25	27	13	27	23	34	19	17	13	23	36	29	21	24	20	22	34	26	29	33	18	27	39	21	18	4	10	6	27	21	5	34	11	23	26	40	27	23	24	27	34	36	33	21
15	11	14	18	19	20	16	21	27	22	26	17	12	20	15	9	16	17	14	31	28	22	18	9	16	22	17	22	22	23	8	18	15	22	28	17	13	25	26	11	21	6	18	7	36	32	6	34	12	24	17	30	20	9	28	14	22	27	17	15
16	10	16	18	19	19	16	22	26	24	26	17	13	21	15	9	16	19	14	34	28	21	18	9	16	22	17	22	23	23	8	18	14	21	30	16	14	25	25	12	20	6	20	5	32	29	6	38	12	24	19	29	22	9	30	16	23	26	16	15
16	10	16	18	20	19	16	22	26	24	26	17	13	22	16	9	15	18	13	32	28	20	18	10	16	22	18	24	22	23	8	18	13	21	31	16	15	23	25	12	20	6	20	5	31	28	6	37	12	24	19	30	22	9	30	16	21	27	17	15
24	22	21	17	16	27	15	23	28	40	22	9	18	30	28	5	23	27	14	27	26	38	21	16	17	22	36	29	21	21	19	21	33	27	29	33	21	28	41	22	19	4	15	6	27	19	5	35	12	23	21	45	28	22	26	21	34	37	34	22
24	18	19	18	20	28	15	21	29	41	27	8	17	32	29	5	22	25	14	24	25	38	20	15	17	21	38	30	24	22	22	24	36	26	29	31	21	29	42	21	19	2	17	6	29	19	5	35	15	22	23	43	27	26	24	22	32	36	32	20
17	12	17	21	17	18	15	23	21	22	24	16	12	22	16	8	10	17	12	29	22	21	19	12	15	25	17	25	25	23	11	21	14	20	31	16	16	25	24	10	21	6	19	4	27	29	4	39	12	20	23	33	22	13	34	16	20	23	14	14
16	12	18	22	17	18	16	23	20	21	22	15	9	21	17	9	10	17	10	31	22	23	23	13	14	24	17	29	24	22	11	21	16	19	29	15	15	25	22	9	20	7	20	4	29	32	5	41	12	19	23	34	22	15	38	19	24	25	15	14
17	13	18	22	17	18	16	24	20	20	23	14	9	21	17	9	10	17	11	31	24	23	23	13	14	24	18	30	23	21	13	19	17	18	30	15	15	25	22	9	20	7	19	5	29	33	5	42	12	20	25	34	22	15	37	19	24	24	15	14
23	18	18	16	18	29	17	27	29	42	28	9	16	33	32	5	23	30	18	28	29	34	22	16	17	23	38	29	25	29	22	25	35	26	25	29	24	28	38	21	22	3	18	6	29	19	6	36	13	25	26	40	27	29	24	24	28	35	37	20
16	12	18	18	20	19	18	24	20	21	23	13	9	22	16	9	13	18	12	30	25	24	24	13	15	23	18	29	27	21	12	19	17	17	30	13	18	21	21	11	19	7	19	5	33	31	4	37	13	18	23	38	22	16	38	20	27	26	18	15
22	19	18	17	20	28	18	28	28	42	28	10	17	33	32	5	24	32	16	30	29	34	22	16	16	21	38	27	25	30	22	24	35	25	23	31	24	29	38	19	22	4	18	6	28	18	6	35	12	25	26	40	26	29	23	22	29	35	36	20
15	9	20	17	19	20	18	21	18	23	24	15	10	20	18	8	14	16	12	32	23	26	25	13	11	22	19	26	27	21	10	21	19	18	26	11	21	20	22	11	19	9	19	7	30	32	5	34	15	19	25	31	18	20	40	21	25	27	18	16
15	10	20	16	19	20	15	20	18	23	24	15	10	20	17	8	14	16	12	32	24	26	26	15	11	22	19	26	27	21	9	21	19	18	27	11	20	19	23	11	19	9	20	7	29	32	5	35	16	19	24	31	17	22	39	20	26	28	18	16
16	10	20	15	18	22	15	23	18	23	26	16	10	20	17	10	14	17	12	29	27	28	25	14	11	23	20	26	26	21	9	21	21	16	26	14	21	19	24	11	17	8	22	6	28	33	5	34	14	16	22	33	18	22	40	21	26	27	19	17
15	10	19	15	18	21	16	23	18	23	27	16	9	21	17	10	14	18	12	30	27	27	25	15	11	23	20	26	26	21	9	21	21	16	25	14	21	19	25	11	18	8	22	6	28	34	5	33	14	15	22	34	18	22	39	21	26	27	19	17
16	10	19	17	19	20	17	24	19	23	28	15	9	21	17	10	14	17	12	30	27	27	24	17	11	23	18	26	25	21	9	21	21	18	25	14	21	19	26	10	18	8	21	6	28	34	5	33	13	15	23	34	18	22	40	21	28	27	18	17
16	11	19	17	19	20	17	23	19	23	28	16	9	21	17	10	14	17	12	30	27	27	23	17	11	23	18	26	24	21	9	21	19	16	26	13	21	18	27	10	18	9	21	6	28	35	5	32	12	15	23	34	18	22	40	21	28	27	18	16
21	20	23	20	19	32	19	31	33	40	28	10	21	32	42	5	23	31	15	32	35	36	24	14	17	26	33	26	26	28	20	19	35	23	24	25	26	30	44	15	20	4	17	8	28	17	6	38	12	28	23	40	29	31	26	22	31	34	33	18
15	13	17	18	18	20	17	22	18	23	28	16	9	21	17	11	14	19	10	30	26	29	25	18	12	22	18	27	21	22	11	21	20	17	28	13	22	15	24	10	17	11	19	6	30	36	6	34	11	17	22	34	18	23	41	21	28	27	17	16
22	20	21	18	17	33	21	33	33	40	31	12	22	29	43	5	22	28	16	33	35	36	23	13	16	27	32	26	27	27	20	17	36	23	24	25	29	28	45	14	20	5	17	8	30	19	7	36	12	27	23	40	26	30	24	21	29	34	35	18
23	19	20	19	19	37	22	32	30	39	33	11	19	29	40	5	22	28	15	33	38	38	23	15	17	26	33	24	26	31	24	17	35	26	25	25	32	29	47	14	17	5	17	8	28	20	7	35	12	24	25	41	28	33	24	23	30	33	33	16
16	12	20	18	16	19	19	21	21	27	30	17	9	24	13	13	15	17	12	27	28	30	24	21	12	25	22	30	20	21	9	21	22	16	25	14	22	20	25	11	21	10	20	7	26	38	7	34	10	18	25	32	18	24	39	23	25	29	19	21
21	20	19	19	17	32	23	32	31	38	32	11	19	31	41	5	24	28	15	32	36	37	22	13	17	25	35	20	26	30	24	18	34	27	26	21	31	28	48	14	15	6	18	6	28	20	7	36	11	24	26	42	27	32	25	25	30	32	31	16
14	12	22	22	13	17	21	25	25	26	37	15	11	25	13	12	19	18	13	24	28	29	29	29	17	28	24	31	23	21	13	24	23	21	32	13	25	20	28	15	26	13	28	5	22	40	9	35	12	19	26	37	19	24	41	31	26	28	28	21
14	12	21	22	13	17	21	25	25	28	37	14	10	25	12	12	19	18	12	24	28	29	28	28	17	26	24	30	23	21	13	23	22	20	32	13	25	20	29	15	25	15	29	5	24	40	9	34	12	20	26	35	21	25	41	30	25	29	30	21
14	13	22	24	13	17	21	24	26	27	36	15	10	24	12	11	19	20	14	23	28	32	29	28	18	27	24	31	22	22	13	24	22	22	32	13	25	20	30	17	25	14	29	5	27	38	11	33	12	21	26	35	21	25	43	31	25	29	30	21
14	15	23	23	16	18	19	21	26	26	35	17	11	24	14	10	19	20	14	24	27	31	31	29	22	28	22	33	24	20	11	24	24	23	31	14	24	21	29	17	26	13	32	4	30	37	12	36	13	23	26	39	23	25	47	31	25	30	30	20
14	15	23	23	16	18	21	22	26	26	35	18	13	24	14	10	19	21	14	23	28	30	32	30	22	29	22	33	26	20	11	25	25	23	32	12	24	19	29	17	26	14	35	5	28	36	14	40	13	24	26	41	23	27	48	32	26	32	30	20
