Category	Term	chr	str	end	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD
interaction	CGD_OliG2_hypo	chr8	2904039	2904164	126	4	17.9408022518004	0.9546	0.8312	0.9459	0.6154	0.9537	0.9395
interaction	CGD_OliG2_hypo	chr6	160315606	160315721	116	4	17.9384667819084	0.9052	0.8506	0.8388	0.4114	0.8774	0.7329
interaction	CGD_OliG2_hypo	chr6	144881469	144881602	134	4	17.9138907065424	0.8484	0.2984	0.9189	0.1607	0.9554	0.9649
interaction	CGD_OliG2_hypo	chr2	19017834	19018237	404	4	17.9128417391898	0.9462	0.7493	0.9378	0.526	0.928	0.7189
interaction	CGD_OliG2_hypo	chr10	116311658	116312004	347	4	17.9123673553543	0.5549	0.5619	0.5502	0.2838	0.6672	0.7948
interaction	CGD_OliG2_hypo	chr21	43477357	43477429	73	4	17.8995362932601	0.9539	0.8627	0.8921	0.551	0.9564	0.7827
interaction	CGD_OliG2_hypo	chr13	22825721	22825852	132	4	17.8992341742777	0.9372	0.528	0.9439	0.2472	0.9708	0.9372
interaction	CGD_OliG2_hypo	chr10	134965506	134966112	607	4	17.8939203386121	0.9174	0.5536	0.9109	0.2581	0.9391	0.8503
interaction	CGD_OliG2_hypo	chr5	148550187	148551959	1773	5	17.8672805997812	0.7909	0.7328	0.7595	0.5027	0.8743	0.8397
interaction	CGD_OliG2_hypo	chr17	30517452	30517883	432	4	17.8638275900534	0.9222	0.869	0.9422	0.5673	0.9483	0.9536
interaction	CGD_OliG2_hypo	chr1	7153490	7154120	631	4	17.8572387856097	0.9564	0.8932	0.9461	0.5856	0.902	0.7776
interaction	CGD_OliG2_hypo	chr14	92256449	92256535	87	4	17.8559271822477	0.8174	0.8476	0.759	0.5661	0.9329	0.9304
interaction	CGD_OliG2_hypo	chr4	176246481	176246882	402	4	17.8519613473208	0.9316	0.676	0.9465	0.4498	0.9278	0.7897
interaction	CGD_OliG2_hypo	chr10	134628461	134628573	113	4	17.8512438235919	0.932	0.8857	0.9504	0.6301	0.9087	0.9413
interaction	CGD_OliG2_hypo	chr2	3829517	3829623	107	4	17.8454267752067	0.8893	0.8979	0.788	0.5142	0.8164	0.8873
interaction	CGD_OliG2_hypo	chr16	31498467	31498520	54	4	17.8423598426045	0.5588	0.3871	0.679	0.2479	0.7878	0.602
interaction	CGD_OliG2_hypo	chr10	3407322	3407449	128	5	17.8372637937104	0.9475	0.6544	0.9165	0.341	0.93	0.7419
interaction	CGD_OliG2_hypo	chr9	119317240	119317558	319	4	17.8269926600317	0.8855	0.6047	0.9024	0.4182	0.9308	0.5953
interaction	CGD_OliG2_hypo	chr10	118978102	118978229	128	4	17.8250586018459	0.8681	0.7635	0.893	0.4863	0.9664	0.9519
interaction	CGD_OliG2_hypo	chr10	30308178	30308234	57	4	17.7952662757929	0.8532	0.8722	0.952	0.6647	0.9085	0.9581
interaction	CGD_OliG2_hypo	chr3	112057507	112058838	1332	4	17.7799350999842	0.5126	0.3557	0.6035	0.1662	0.7888	0.6392
interaction	CGD_OliG2_hypo	chr3	168194516	168194656	141	4	17.7765266750599	0.9002	0.4177	0.883	0.1569	0.9317	0.4092
interaction	CGD_OliG2_hypo	chr8	14434933	14435021	89	4	17.7385776009257	0.96	0.8616	0.9647	0.5447	0.9761	0.9702
interaction	CGD_OliG2_hypo	chr12	48385554	48385905	352	4	17.7206380180759	0.9328	0.58	0.9049	0.2534	0.926	0.5054
interaction	CGD_OliG2_hypo	chr10	121240393	121240628	236	5	17.7108398659209	0.8502	0.4211	0.8414	0.2844	0.8407	0.4927
interaction	CGD_OliG2_hypo	chr14	49503182	49503272	91	4	17.7024948953112	0.8806	0.4645	0.9073	0.2304	0.7571	0.4008
interaction	CGD_OliG2_hypo	chr12	5293726	5294067	342	4	17.6852247404972	0.8784	0.7654	0.8537	0.4297	0.9117	0.9132
interaction	CGD_OliG2_hypo	chr4	9991828	9992034	207	4	17.678674271464	0.7284	0.5253	0.7787	0.3099	0.8644	0.9188
interaction	CGD_OliG2_hypo	chr10	130033466	130033842	377	4	17.67302169283	0.9645	0.8426	0.8876	0.5287	0.9393	0.7774
interaction	CGD_OliG2_hypo	chr10	122141565	122141701	137	4	17.6570880894656	0.9559	0.938	0.8343	0.6556	0.956	0.94
interaction	CGD_OliG2_hypo	chr1	162408776	162409269	494	4	17.6497331124061	0.9443	0.9001	0.9487	0.6574	0.9506	0.9336
interaction	CGD_OliG2_hypo	chr9	37442400	37442666	267	5	17.6465512414561	0.9311	0.7056	0.8987	0.3781	0.9491	0.8764
interaction	CGD_OliG2_hypo	chr9	124689220	124689650	431	4	17.6312710937958	0.6671	0.5682	0.8034	0.4329	0.7758	0.7264
interaction	CGD_OliG2_hypo	chr13	55842645	55843157	513	4	17.6295512001474	0.8449	0.597	0.891	0.3804	0.9358	0.8421
interaction	CGD_OliG2_hypo	chr15	66182418	66182552	135	4	17.6263556199795	0.937	0.8282	0.7534	0.3843	0.9662	0.9728
interaction	CGD_OliG2_hypo	chr10	5589740	5589849	110	4	17.6246392208188	0.9299	0.3657	0.9161	0.1176	0.9123	0.5491
interaction	CGD_OliG2_hypo	chr7	21599226	21600877	1652	4	17.6194892220484	0.9488	0.7892	0.9507	0.5356	0.9449	0.8933
interaction	CGD_OliG2_hypo	chr12	130322917	130323588	672	4	17.5952021586764	0.9346	0.8407	0.8645	0.48	0.8549	0.7531
interaction	CGD_OliG2_hypo	chr8	96873102	96873888	787	5	17.5813352901403	0.9065	0.6671	0.9456	0.5472	0.9276	0.6183
interaction	CGD_OliG2_hypo	chr14	56844793	56845652	860	4	17.5752943699437	0.8904	0.7138	0.7963	0.3842	0.9313	0.9379
interaction	CGD_OliG2_hypo	chr22	50264171	50264246	76	4	17.5721224752824	0.9115	0.8888	0.8969	0.6436	0.9376	0.8929
interaction	CGD_OliG2_hypo	chr2	15941712	15941770	59	4	17.570704383369	0.9603	0.9263	0.947	0.6611	0.9666	0.908
interaction	CGD_OliG2_hypo	chr8	146112584	146112890	307	4	17.5672768980937	0.8151	0.7674	0.7776	0.4316	0.9184	0.8715
interaction	CGD_OliG2_hypo	chr7	43111988	43112175	188	4	17.561104407553	0.9573	0.9357	0.907	0.6199	0.9663	0.9219
interaction	CGD_OliG2_hypo	chr6	144065523	144065865	343	5	17.5594344075584	0.9465	0.712	0.9229	0.4923	0.9576	0.8656
interaction	CGD_OliG2_hypo	chr6	121230438	121231826	1389	4	17.5575886936241	0.9069	0.8345	0.9014	0.7181	0.8973	0.873
interaction	CGD_OliG2_hypo	chr15	74289371	74289598	228	4	17.5507087933747	0.7798	0.6907	0.7508	0.3557	0.8355	0.8467
interaction	CGD_OliG2_hypo	chr18	63525010	63525242	233	4	17.5438881707828	0.8923	0.4342	0.9437	0.296	0.8891	0.3954
interaction	CGD_OliG2_hypo	chr13	99481572	99481626	55	4	17.5302221538347	0.9104	0.8385	0.8243	0.438	0.7979	0.8138
interaction	CGD_OliG2_hypo	chr16	66036535	66037005	471	4	17.5291526443275	0.9069	0.5162	0.9102	0.2872	0.9554	0.5636
interaction	CGD_OliG2_hypo	chr11	13196979	13197334	356	4	17.5218026257686	0.7657	0.5391	0.8969	0.386	0.8729	0.6033
interaction	CGD_OliG2_hypo	chr20	54039338	54039630	293	4	17.5192527525999	0.9383	0.7937	0.9323	0.5784	0.9184	0.7617
interaction	CGD_OliG2_hypo	chr15	70799181	70799355	175	4	17.5173313446799	0.9366	0.8895	0.9575	0.653	0.9748	0.9429
interaction	CGD_OliG2_hypo	chr4	39271807	39272019	213	4	17.5116049730668	0.947	0.852	0.9362	0.647	0.9659	0.9428
interaction	CGD_OliG2_hypo	chr9	99015880	99016121	242	5	17.5114875151256	0.8933	0.677	0.9176	0.4444	0.9496	0.6965
interaction	CGD_OliG2_hypo	chr12	64363145	64363291	147	4	17.4994403413304	0.8262	0.6407	0.6808	0.1473	0.9517	0.9225
interaction	CGD_OliG2_hypo	chr3	38567375	38567652	278	4	17.4984449876267	0.9164	0.8549	0.9178	0.6387	0.972	0.9702
interaction	CGD_OliG2_hypo	chr20	38797344	38797887	544	4	17.4961160634681	0.8601	0.74	0.8704	0.4294	0.9397	0.844
interaction	CGD_OliG2_hypo	chr15	47858938	47859073	136	4	17.4909459517206	0.9254	0.4206	0.9441	0.1987	0.9656	0.9531
interaction	CGD_OliG2_hypo	chr8	92612097	92613725	1629	4	17.4797428951486	0.7795	0.5042	0.8567	0.3447	0.8232	0.4763
interaction	CGD_OliG2_hypo	chr2	60012516	60012597	82	4	17.4692798445918	0.9446	0.8592	0.9577	0.6821	0.9758	0.8336
interaction	CGD_OliG2_hypo	chr2	206266245	206266477	233	4	17.4595350562857	0.9644	0.8931	0.9641	0.6717	0.9566	0.8327
interaction	CGD_OliG2_hypo	chr8	23411113	23411219	107	4	17.4517069514597	0.9521	0.8134	0.9501	0.5312	0.9779	0.9212
interaction	CGD_OliG2_hypo	chr14	92171374	92172253	880	4	17.4415492010273	0.8826	0.7316	0.9279	0.4531	0.6273	0.7052
interaction	CGD_OliG2_hypo	chr2	237276258	237276309	52	4	17.4371496444586	0.933	0.8822	0.9558	0.5958	0.9423	0.8338
interaction	CGD_OliG2_hypo	chr10	1559087	1559352	266	4	17.434372001057	0.6945	0.7145	0.6406	0.4188	0.7422	0.6901
interaction	CGD_OliG2_hypo	chr11	62539617	62539731	115	6	17.4338446874456	0.8632	0.7947	0.83	0.6239	0.8038	0.7388
interaction	CGD_OliG2_hypo	chr3	77600061	77600199	139	5	17.4292766839246	0.939	0.6174	0.9432	0.416	0.952	0.6178
interaction	CGD_OliG2_hypo	chr5	112305283	112305473	191	4	17.4263924515184	0.9196	0.7544	0.8628	0.441	0.9626	0.9549
interaction	CGD_OliG2_hypo	chr4	95280960	95281430	471	5	17.4062775198532	0.9507	0.7506	0.9172	0.4494	0.9574	0.8109
interaction	CGD_OliG2_hypo	chr9	88566076	88566898	823	4	17.3961649005552	0.8645	0.7552	0.8593	0.4884	0.9543	0.8774
interaction	CGD_OliG2_hypo	chr9	96294921	96295091	171	5	17.3744297438249	0.8571	0.8703	0.8062	0.6166	0.8424	0.8221
interaction	CGD_OliG2_hypo	chr2	224851742	224852042	301	4	17.3678042876552	0.926	0.9184	0.9669	0.7865	0.9435	0.9162
interaction	CGD_OliG2_hypo	chr5	138980430	138980512	83	4	17.3383762941731	0.9651	0.9295	0.9615	0.7483	0.9818	0.9356
interaction	CGD_OliG2_hypo	chr11	114284937	114285467	531	4	17.3242838661523	0.958	0.9312	0.8965	0.6337	0.9085	0.8352
interaction	CGD_OliG2_hypo	chr17	70481867	70482192	326	4	17.3179027347766	0.7441	0.3022	0.8002	0.1559	0.5094	0.3114
interaction	CGD_OliG2_hypo	chr4	3196256	3196457	202	4	17.3082571704107	0.6987	0.852	0.725	0.5636	0.8249	0.8405
interaction	CGD_OliG2_hypo	chr1	232387308	232387696	389	4	17.3051074010518	0.9462	0.6231	0.9401	0.498	0.6211	0.6623
interaction	CGD_OliG2_hypo	chr4	13809874	13810689	816	5	17.3012548582462	0.9045	0.7656	0.7361	0.3466	0.7856	0.582
interaction	CGD_OliG2_hypo	chr21	40823279	40824066	788	4	17.2834081270644	0.8514	0.2671	0.7889	0.0781	0.8292	0.3458
interaction	CGD_OliG2_hypo	chr2	228173943	228173995	53	4	17.2803294109952	0.7872	0.559	0.8638	0.2934	0.8575	0.7569
interaction	CGD_OliG2_hypo	chr18	23014738	23015131	394	4	17.2798311863332	0.9196	0.7367	0.9043	0.3996	0.9459	0.7375
interaction	CGD_OliG2_hypo	chr14	95347417	95347543	127	4	17.2777317322744	0.9412	0.8043	0.9584	0.563	0.9578	0.9104
interaction	CGD_OliG2_hypo	chr8	51810989	51811860	872	4	17.2739307661358	0.8005	0.6025	0.7718	0.4722	0.6149	0.8529
interaction	CGD_OliG2_hypo	chr2	122761179	122761369	191	4	17.272609868794	0.8425	0.9176	0.8548	0.6442	0.8314	0.9329
interaction	CGD_OliG2_hypo	chr13	68377301	68377556	256	4	17.2643801477448	0.9464	0.8906	0.9088	0.6288	0.9076	0.829
interaction	CGD_OliG2_hypo	chr22	47975427	47975656	230	4	17.2536680545741	0.9427	0.9045	0.8818	0.6152	0.8558	0.8467
interaction	CGD_OliG2_hypo	chr4	13429502	13429574	73	6	17.2468323161514	0.963	0.9071	0.9217	0.6864	0.9598	0.941
interaction	CGD_OliG2_hypo	chr6	136612093	136612297	205	4	17.2244258992064	0.3283	0.2095	0.3435	0.0779	0.298	0.5142
interaction	CGD_OliG2_hypo	chr20	17890531	17890767	237	4	17.2143410436792	0.8736	0.5333	0.8737	0.2885	0.9743	0.8847
interaction	CGD_OliG2_hypo	chr4	180464715	180465184	470	4	17.214316233292	0.8584	0.4874	0.853	0.2846	0.8234	0.4413
interaction	CGD_OliG2_hypo	chr13	63097038	63097259	222	4	17.2135682615528	0.9516	0.748	0.9682	0.5934	0.9647	0.9709
interaction	CGD_OliG2_hypo	chr12	128470966	128471271	306	4	17.2056407891787	0.8962	0.7071	0.8452	0.3178	0.8969	0.7001
interaction	CGD_OliG2_hypo	chr1	41865424	41865791	368	5	17.2052016060555	0.8489	0.5426	0.8611	0.3294	0.777	0.4865
interaction	CGD_OliG2_hypo	chr3	6390813	6391632	820	4	17.2021746652226	0.883	0.6044	0.9087	0.3613	0.9302	0.9048
interaction	CGD_OliG2_hypo	chr5	133740391	133740579	189	5	17.1761135121129	0.947	0.8892	0.9385	0.7063	0.8836	0.9501
interaction	CGD_OliG2_hypo	chr6	124707725	124709064	1340	4	17.168983513378	0.8418	0.6057	0.8403	0.4087	0.9288	0.745
interaction	CGD_OliG2_hypo	chr2	225515056	225515306	251	4	17.1651388426699	0.8907	0.8124	0.7398	0.5055	0.9684	0.9827
interaction	CGD_OliG2_hypo	chr1	230634390	230634753	364	4	17.157218509507	0.8407	0.8712	0.6571	0.4934	0.8726	0.8905
interaction	CGD_OliG2_hypo	chr8	141524680	141524837	158	4	17.1566506792636	0.9227	0.7862	0.921	0.5415	0.9431	0.8601
interaction	CGD_OliG2_hypo	chr6	152314534	152314935	402	4	17.1429353489955	0.9391	0.787	0.9353	0.5651	0.9525	0.8971
interaction	CGD_OliG2_hypo	chr16	48875516	48875748	233	4	17.1417496054499	0.8205	0.2489	0.8487	0.0934	0.9289	0.3612
interaction	CGD_OliG2_hypo	chr12	130827079	130827192	114	4	17.133776787145	0.9471	0.6618	0.9401	0.4496	0.9671	0.9656
interaction	CGD_OliG2_hypo	chr4	5189797	5189971	175	5	17.1199092539841	0.8882	0.8663	0.8813	0.7116	0.865	0.8447
interaction	CGD_OliG2_hypo	chr6	128201075	128201139	65	4	17.1193178823697	0.7706	0.3851	0.7714	0.1461	0.9548	0.9612
interaction	CGD_OliG2_hypo	chr5	26853762	26854318	557	4	17.1055096861401	0.9481	0.7538	0.8957	0.3832	0.9206	0.8297
interaction	CGD_OliG2_hypo	chr2	214570642	214571103	462	4	17.0964109628552	0.8681	0.7565	0.882	0.5695	0.9306	0.9426
interaction	CGD_OliG2_hypo	chr2	9588172	9588429	258	4	17.0849997034091	0.9628	0.9562	0.9522	0.8391	0.9582	0.9609
interaction	CGD_OliG2_hypo	chr13	20905345	20906068	724	5	17.0766043255772	0.8278	0.5665	0.8116	0.3771	0.9545	0.9345
interaction	CGD_OliG2_hypo	chr2	14759182	14759581	400	4	17.0703031730603	0.9091	0.7282	0.8707	0.3976	0.9383	0.9018
interaction	CGD_OliG2_hypo	chr2	44539096	44539756	661	4	17.0666773305722	0.8683	0.7117	0.9606	0.483	0.831	0.7798
interaction	CGD_OliG2_hypo	chr1	215118736	215119005	270	6	17.0641651758932	0.9357	0.9313	0.954	0.7167	0.9662	0.9508
interaction	CGD_OliG2_hypo	chr10	131089179	131089642	464	4	17.061428745266	0.8779	0.3413	0.8696	0.1463	0.8407	0.3162
interaction	CGD_OliG2_hypo	chr4	87485816	87486021	206	4	17.0470027545234	0.804	0.742	0.87	0.5524	0.8419	0.9501
interaction	CGD_OliG2_hypo	chr2	119519506	119519729	224	4	17.0410482180673	0.9051	0.7563	0.9274	0.5128	0.9349	0.8184
interaction	CGD_OliG2_hypo	chr1	80687139	80687297	159	4	17.0369577069088	0.9142	0.8059	0.9387	0.6451	0.9626	0.9359
interaction	CGD_OliG2_hypo	chr2	37543552	37543814	263	4	17.0341394130039	0.952	0.7158	0.9278	0.4677	0.959	0.866
interaction	CGD_OliG2_hypo	chr9	126254948	126255032	85	4	17.0332449431806	0.8813	0.8456	0.8362	0.6279	0.8974	0.9718
interaction	CGD_OliG2_hypo	chr5	16081118	16081648	531	4	17.0289593473418	0.8592	0.7345	0.8267	0.4799	0.649	0.6946
interaction	CGD_OliG2_hypo	chr11	82439741	82440287	547	4	17.0037679859712	0.9581	0.843	0.8556	0.4101	0.9245	0.6985
interaction	CGD_OliG2_hypo	chr4	113197480	113197789	310	4	17.0003584461378	0.965	0.9592	0.9671	0.8363	0.9393	0.9186
interaction	CGD_OliG2_hypo	chr1	106013053	106013212	160	4	16.9981701514965	0.9511	0.7072	0.9699	0.4888	0.9711	0.9505
interaction	CGD_OliG2_hypo	chr2	3402262	3403114	853	4	16.9972302117135	0.754	0.6448	0.8615	0.4307	0.9245	0.7902
interaction	CGD_OliG2_hypo	chr19	39580345	39580481	137	4	16.988319017138	0.9437	0.7527	0.9056	0.3934	0.9015	0.6766
interaction	CGD_OliG2_hypo	chr5	126314271	126315145	875	4	16.9868859245902	0.9346	0.8791	0.9387	0.713	0.9662	0.9128
interaction	CGD_OliG2_hypo	chr6	14320174	14320528	355	4	16.9788665994667	0.9348	0.6899	0.9207	0.3891	0.8958	0.6745
interaction	CGD_OliG2_hypo	chr2	236543866	236543970	105	4	16.9760332194205	0.9097	0.6545	0.9421	0.2654	0.9657	0.895
interaction	CGD_OliG2_hypo	chr13	72740973	72741489	517	4	16.9604971992523	0.9012	0.4904	0.9378	0.2431	0.8247	0.7326
interaction	CGD_OliG2_hypo	chr10	7678961	7679730	770	5	16.9549797501283	0.7821	0.8706	0.9415	0.6469	0.8378	0.8054
interaction	CGD_OliG2_hypo	chr4	164189655	164189956	302	5	16.9145416474085	0.6597	0.5552	0.754	0.4248	0.6982	0.9094
interaction	CGD_OliG2_hypo	chr16	68254626	68255144	519	5	16.8881055246693	0.8324	0.26	0.9086	0.1235	0.9583	0.5085
interaction	CGD_OliG2_hypo	chr15	64409071	64409516	446	4	16.8814639011388	0.7556	0.5948	0.8527	0.4931	0.6426	0.6058
interaction	CGD_OliG2_hypo	chr19	32386302	32386604	303	4	16.8676832332117	0.9338	0.7777	0.9409	0.5957	0.939	0.7263
interaction	CGD_OliG2_hypo	chr4	187510328	187510608	281	4	16.8531786433581	0.9609	0.9287	0.9763	0.7656	0.9648	0.9664
interaction	CGD_OliG2_hypo	chr8	4245447	4246475	1029	4	16.833541954351	0.8277	0.8224	0.8563	0.6859	0.8377	0.8841
interaction	CGD_OliG2_hypo	chr2	76907734	76907974	241	4	16.813754137721	0.8372	0.8721	0.862	0.6981	0.9163	0.9265
interaction	CGD_OliG2_hypo	chr14	72467771	72467890	120	4	16.8114126383038	0.9014	0.6914	0.9124	0.4116	0.9264	0.7007
interaction	CGD_OliG2_hypo	chr2	80681255	80681531	277	4	16.7752378173789	0.9367	0.6153	0.9398	0.3322	0.9451	0.8986
interaction	CGD_OliG2_hypo	chr7	3204086	3204290	205	4	16.7746554336627	0.948	0.599	0.8903	0.2587	0.9592	0.7167
interaction	CGD_OliG2_hypo	chr9	127565857	127566033	177	4	16.7611108421158	0.6928	0.3061	0.7046	0.0891	0.8513	0.7163
interaction	CGD_OliG2_hypo	chr9	84478331	84478550	220	4	16.7490199175306	0.9609	0.8679	0.9447	0.5852	0.9802	0.9713
interaction	CGD_OliG2_hypo	chr8	142201150	142201292	143	5	16.7431781692453	0.8769	0.6116	0.9072	0.4336	0.7352	0.7523
interaction	CGD_OliG2_hypo	chr19	18045540	18045827	288	4	16.738280913571	0.9375	0.7985	0.9363	0.5137	0.942	0.7861
interaction	CGD_OliG2_hypo	chr13	37992859	37993482	624	4	16.7290145714082	0.9026	0.4103	0.9117	0.218	0.8352	0.3264
interaction	CGD_OliG2_hypo	chr4	184729510	184729707	198	4	16.7238442946548	0.9107	0.6245	0.9039	0.3293	0.9589	0.7976
interaction	CGD_OliG2_hypo	chr11	100091696	100092166	471	4	16.723301131782	0.7745	0.2228	0.8572	0.1117	0.9314	0.3385
interaction	CGD_OliG2_hypo	chr15	99686280	99686595	316	4	16.7145284632471	0.6647	0.6715	0.7644	0.4743	0.8423	0.7922
interaction	CGD_OliG2_hypo	chr7	26278432	26278546	115	4	16.7038545153968	0.9587	0.9092	0.9296	0.6394	0.9711	0.9669
interaction	CGD_OliG2_hypo	chr15	72786652	72786951	300	4	16.6992446819874	0.9158	0.6793	0.9137	0.4906	0.9213	0.8458
interaction	CGD_OliG2_hypo	chr3	43936489	43936564	76	5	16.6716882762258	0.8456	0.6773	0.7799	0.4166	0.9458	0.9328
interaction	CGD_OliG2_hypo	chr16	49801696	49801857	162	5	16.6692666561876	0.9537	0.5127	0.9523	0.3409	0.9345	0.5778
interaction	CGD_OliG2_hypo	chr5	94991463	94991917	455	4	16.6687436875682	0.9195	0.6603	0.856	0.2783	0.9453	0.8328
interaction	CGD_OliG2_hypo	chr2	79593088	79593268	181	4	16.6410754061395	0.916	0.4599	0.9081	0.2544	0.9677	0.7878
interaction	CGD_OliG2_hypo	chr12	26383783	26383835	53	5	16.6384468886163	0.9495	0.8973	0.9456	0.7826	0.9531	0.8754
interaction	CGD_OliG2_hypo	chr6	133458991	133459230	240	4	16.6342617324481	0.9307	0.8402	0.9228	0.6346	0.8733	0.7576
interaction	CGD_OliG2_hypo	chr6	3901621	3901966	346	4	16.6241636125228	0.9433	0.7291	0.9468	0.4923	0.8971	0.8173
interaction	CGD_OliG2_hypo	chr17	8244462	8244817	356	4	16.5899388691122	0.9379	0.7321	0.9501	0.3859	0.9475	0.8708
interaction	CGD_OliG2_hypo	chr10	16446691	16447093	403	4	16.5735839064024	0.9419	0.6281	0.9483	0.4775	0.9339	0.8095
interaction	CGD_OliG2_hypo	chr10	15691541	15691609	69	4	16.565688906	0.8584	0.9126	0.4653	0.2252	0.9036	0.9753
interaction	CGD_OliG2_hypo	chr8	542065	542179	115	4	16.5604784243035	0.8762	0.615	0.881	0.4446	0.9705	0.837
interaction	CGD_OliG2_hypo	chr12	103359836	103360208	373	4	16.5517494352477	0.7737	0.4119	0.6849	0.1382	0.519	0.4097
interaction	CGD_OliG2_hypo	chr5	1755684	1755902	219	4	16.5423388387091	0.9369	0.6923	0.895	0.3832	0.7988	0.5767
interaction	CGD_OliG2_hypo	chr16	68272777	68272902	126	5	16.539278931061	0.9308	0.6577	0.9763	0.4622	0.8705	0.6378
interaction	CGD_OliG2_hypo	chr1	230983175	230984327	1153	4	16.5125429223006	0.8108	0.8159	0.8258	0.6658	0.816	0.8234
interaction	CGD_OliG2_hypo	chr17	45975376	45975506	131	4	16.5031821974978	0.8873	0.544	0.9011	0.3511	0.931	0.6978
interaction	CGD_OliG2_hypo	chr5	139178598	139180285	1688	4	16.4888470781391	0.9388	0.8043	0.9382	0.6388	0.956	0.8106
interaction	CGD_OliG2_hypo	chr9	110730195	110730805	611	4	16.4875134673375	0.8561	0.7013	0.7667	0.3561	0.8834	0.8066
interaction	CGD_OliG2_hypo	chr1	29176452	29176548	97	5	16.4697394004273	0.9477	0.8967	0.8891	0.5912	0.9236	0.9225
interaction	CGD_OliG2_hypo	chr3	114816622	114817073	452	4	16.4665231049472	0.8726	0.343	0.8904	0.1765	0.9408	0.6011
interaction	CGD_OliG2_hypo	chr6	164139314	164140149	836	4	16.4615321147767	0.879	0.5184	0.9269	0.3566	0.9323	0.7891
interaction	CGD_OliG2_hypo	chr1	60746614	60746914	301	4	16.439079519172	0.7111	0.6346	0.7839	0.5091	0.9141	0.9525
interaction	CGD_OliG2_hypo	chr20	59140248	59140718	471	5	16.4120752055656	0.8921	0.688	0.9236	0.4878	0.959	0.8028
interaction	CGD_OliG2_hypo	chr1	191622508	191623028	521	4	16.4114540496848	0.9229	0.7048	0.9356	0.4265	0.7886	0.6277
interaction	CGD_OliG2_hypo	chr3	70798457	70798822	366	4	16.4100666544122	0.911	0.6083	0.9091	0.3967	0.8562	0.8536
interaction	CGD_OliG2_hypo	chr4	179867493	179868564	1072	4	16.3581335599953	0.9171	0.7236	0.9438	0.4836	0.9637	0.919
interaction	CGD_OliG2_hypo	chr16	19706314	19706408	95	4	16.348925244705	0.9397	0.8756	0.8145	0.4707	0.9068	0.9515
interaction	CGD_OliG2_hypo	chr16	20814739	20815146	408	4	16.3295347612743	0.9496	0.6774	0.9391	0.3914	0.9546	0.9329
interaction	CGD_OliG2_hypo	chr4	71643461	71643714	254	4	16.3276797904751	0.8975	0.5102	0.9505	0.3472	0.9425	0.863
interaction	CGD_OliG2_hypo	chr4	174957761	174957818	58	4	16.3275849955033	0.9299	0.5753	0.9324	0.3382	0.9566	0.7198
interaction	CGD_OliG2_hypo	chr8	101243771	101243830	60	4	16.3230465346921	0.8619	0.7335	0.8673	0.5066	0.7808	0.7805
interaction	CGD_OliG2_hypo	chr12	20568134	20568376	243	4	16.3108738330063	0.5375	0.5431	0.486	0.0976	0.4466	0.3773
interaction	CGD_OliG2_hypo	chr18	51650053	51651993	1941	4	16.3031950430178	0.9269	0.8384	0.9389	0.7241	0.9492	0.8962
interaction	CGD_OliG2_hypo	chr18	71615423	71615704	282	4	16.2937879131446	0.3613	0.4313	0.4149	0.2075	0.8968	0.9242
interaction	CGD_OliG2_hypo	chr5	62460777	62461549	773	5	16.2779417310371	0.9051	0.3493	0.8926	0.2057	0.8389	0.5009
interaction	CGD_OliG2_hypo	chr13	56082788	56082912	125	4	16.2743764189298	0.9366	0.8461	0.8356	0.4555	0.9567	0.8361
interaction	CGD_OliG2_hypo	chr10	11387614	11387724	111	4	16.2320211953995	0.6793	0.3496	0.6945	0.171	0.7185	0.5345
interaction	CGD_OliG2_hypo	chr12	83260839	83261770	932	4	16.2238174848862	0.8527	0.5895	0.8372	0.278	0.8598	0.6977
interaction	CGD_OliG2_hypo	chr18	46112178	46112375	198	5	16.2221997074631	0.9246	0.5786	0.8859	0.3336	0.9452	0.8512
interaction	CGD_OliG2_hypo	chr2	8055643	8055783	141	4	16.2200227050713	0.9626	0.8487	0.9382	0.6113	0.9623	0.9712
interaction	CGD_OliG2_hypo	chr5	60138444	60138596	153	4	16.2173712424014	0.8428	0.4283	0.9214	0.2469	0.9346	0.8643
interaction	CGD_OliG2_hypo	chr9	125673213	125673324	112	4	16.2145982086865	0.894	0.6368	0.9029	0.4329	0.9227	0.8487
interaction	CGD_OliG2_hypo	chr14	30376403	30376726	324	4	16.2116700947453	0.9132	0.4989	0.9145	0.2862	0.933	0.836
interaction	CGD_OliG2_hypo	chr12	117166646	117166960	315	4	16.2052310004408	0.954	0.9501	0.9673	0.7717	0.9571	0.9568
interaction	CGD_OliG2_hypo	chr2	21941726	21942211	486	4	16.2041854685993	0.9326	0.6095	0.928	0.4275	0.9432	0.7175
