chromosome	pos	Human_meth	Chimp_meth	Macaque_meth	stats_all	pval_all	fdr_all	stats_HvsC	pval_HvsC	fdr_HvsC	stats_MvsH	pval_MvsH	fdr_MvsH	stats_MvsC	pval_MvsC	fdr_MvsC
chr1	1906943	0.277	0.347	0.684	2.88393595478718	0.00392738617902279	0.0423644625227666	-0.021723002812386	0.982668914510109	0.999327447208743	3.41523595059114	0.000637267826713887	0.00884179040958941	3.12946179532721	0.00175126844100931	0.0250292177372476	Macaque_hyper
chr1	1906967	0.258	0.352	0.823	3.85737464287444	0.000114611425067827	0.00258332019662649	-0.199589023816975	0.84180201279018	0.992233910195822	4.54541217092097	5.48278564776977e-06	0.000150651431424521	4.36997407260396	1.24261289676574e-05	0.000410719251840495	Macaque_hyper
chr1	1906968	0.284	0.369	0.765	4.60830376876928	4.05967263294448e-06	0.000161503494010056	-0.580884403300739	0.561318364702602	0.961251741525287	4.79901803137067	1.59445440912687e-06	5.10531288413851e-05	4.59510211703901	4.32537391480525e-06	0.000166036001744462	Macaque_hyper
chr1	1907351	0.562	0.434	0.841	3.08388403098776	0.00204317222429699	0.0256623410315967	1.09945272391102	0.27157064424417	0.846377909731367	3.74609533004337	0.000179608360987092	0.00304759476041665	3.68333675805517	0.000230200722541295	0.0048015256901006	Macaque_hyper
chr1	1909093	0.627	0.782	0.95	3.19141876185526	0.00141575918583264	0.0192930667822547	-1.6687176693343	0.0951733457191075	0.589621508762694	3.92178315546769	8.78960775826944e-05	0.00165736831321685	2.86809730073412	0.00412948514740783	0.0491814847195208	Macaque_hyper
chr1	1909437	0.974	0.963	0.119	8.57865462127162	9.59892210730163e-18	7.27711508683492e-15	1.3138429827715	0.188899049559042	0.764166816820096	-11.0274632536461	2.8169894707113e-28	4.15008127382652e-25	-8.260203732703	1.45424039750504e-16	6.33489242457272e-14	Macaque_hypo
chr1	1909853	0.629	0.991	0.989	4.83173363714593	1.35349260225384e-06	6.38790928240737e-05	-4.61422635673979	3.94562233141854e-06	0.000324062465097604	5.3265209657449	1.00111729523521e-07	4.40383462192224e-06	0.666667172697205	0.504984751793008	0.901096178934543	Human_specific_hypo
chr1	1910085	0.647	0.949	0.924	3.09848662034853	0.0019451175283015	0.0247009698146502	-4.05410081511898	5.03275100685027e-05	0.00274333660229873	3.16092054931386	0.0015727139026579	0.0186370689849139	-0.682008000719561	0.495233891828926	0.897005067365367	Human_specific_hypo
chr1	1914442	0.308	0.899	0.875	4.87825700301394	1.07027412622853e-06	5.23272423317987e-05	-6.32409663419474	2.54718292239998e-10	6.69121483346111e-08	3.8222296385911	0.000132250442874721	0.00235075875118079	-1.1548082629152	0.248168952637689	0.718774839785708	Human_specific_hypo
chr1	1914454	0.204	0.902	0.887	7.07587710564495	1.48506428155559e-12	3.83060487448169e-10	-9.06680695167948	1.22555789497441e-19	1.64039913373676e-16	4.31146000417132	1.62180112821332e-05	0.000386863359668698	-2.03205465044332	0.042148123675358	0.269205683329982	Human_specific_hypo
chr1	1914455	0.238	0.885	0.681	4.95201698956473	7.34481900180435e-07	3.79884210521648e-05	-6.82779413173088	8.62302058886795e-12	3.11981415890691e-09	4.134876394695	3.55145733266423e-05	0.000761726019313422	-1.17171893297301	0.241309919131856	0.710591544711668	Human_specific_hypo
chr1	1914463	0.237	0.89	0.912	7.30262242721769	2.82212317001541e-13	8.61391185352521e-11	-9.02406671345496	1.81233549886011e-19	2.37693787543893e-16	5.9403938568838	2.84338111243214e-09	1.81931784188816e-07	-1.04914489510291	0.29411143594056	0.767131095151754	Human_specific_hypo
chr1	1914464	0.303	0.811	0.796	4.50878873103872	6.51987939165075e-06	0.000240282921219821	-5.75191115026904	8.82401742657245e-09	1.59176094432757e-06	4.06693257963583	4.76360173504518e-05	0.000980152047212687	0.352970647103754	0.724110446214096	0.963623322118157	Human_specific_hypo
chr1	1914491	0.245	0.866	0.949	6.90188119946757	5.13183458358732e-12	1.16303353737908e-09	-7.85038668119668	4.1475647939953e-15	2.8247427829546e-12	5.4565996970883	4.85338821624426e-08	2.31016515668273e-06	-0.756585103998333	0.449298468391919	0.875751234544091	Human_specific_hypo
chr1	1914562	0.191	0.688	0.897	4.88633688401066	1.02729361667499e-06	5.05171851978666e-05	-4.73811096143075	2.15719688856794e-06	0.000193674443765023	6.1913489204354	5.96514965253093e-10	4.45200047994493e-08	0.903613490291692	0.366200385468985	0.826127176075924	Human_specific_hypo
chr1	1914563	0.278	0.715	0.71	3.91197602023141	9.15440034622771e-05	0.00214993641550651	-5.04665734129945	4.49606650415719e-07	5.01763907764697e-05	3.42465931770369	0.000615570803791068	0.00858975096443284	-0.521218148137134	0.602214813140438	0.934603231542804	Human_specific_hypo
chr1	1914575	0.195	0.625	0.893	4.68173748127502	2.84453610602124e-06	0.000119696831031891	-4.00957574391107	6.08279392096681e-05	0.00320828528682633	6.85186275224031	7.2894477588166e-12	8.16335423136843e-10	2.12635567186929	0.0334736557810832	0.230440209528553	Human_specific_hypo
chr1	1914576	0.239	0.72	0.798	4.45632232133331	8.33776437401707e-06	0.000295310167780427	-4.97541012062416	6.51096400194224e-07	6.91224097627767e-05	4.62191317710134	3.8021715079448e-06	0.000109388969432593	-0.119387958629425	0.904968000684707	0.990798640591864	Human_specific_hypo
chr1	1914586	0.224	0.739	0.894	5.35337024675656	8.63309476166454e-08	6.05920985137878e-06	-5.6637057681789	1.48138335754177e-08	2.51888143326279e-06	6.97544873368179	3.04896050335514e-12	3.68654368396669e-10	0.972484972457296	0.330809337329417	0.799498596132622	Human_specific_hypo
chr1	1914587	0.287	0.789	0.775	4.4561024864819	8.3463143293524e-06	0.000295564783702472	-5.28379620389372	1.26534009664276e-07	1.66318388562692e-05	4.20176652855312	2.64840195522731e-05	0.000591288529288932	-1.09292676878477	0.274425954040013	0.747644488798632	Human_specific_hypo
chr1	1914690	0.159	0.481	0.706	4.09957714498134	4.13905687783626e-05	0.00112009826014299	-3.83177971968695	0.00012721962272922	0.00585868832606559	4.74234462208618	2.11258847427136e-06	6.53252359279806e-05	1.5890938909439	0.112039196815088	0.490102105474252	Human_specific_hypo
chr1	1914707	0.181	0.387	0.732	3.16170862553306	0.00156846420122317	0.020896884240107	-1.86469349591504	0.0622243789719924	0.483041897413146	4.65184738682021	3.28974512937696e-06	9.63698601002486e-05	4.50034717899799	6.78425647630227e-06	0.000244555888977901	Macaque_hyper
chr1	1914812	0.17	0.428	0.833	3.74960184496588	0.000177115555600758	0.00367876036430592	-3.04431714064956	0.00233209154711275	0.0570034111395288	4.13082444766862	3.61464545360991e-05	0.000773330476560018	3.13717167201744	0.00170586213098876	0.0245091452583501	Macaque_hyper
chr1	1914813	0.137	0.579	0.862	5.32116984628751	1.03102086164737e-07	7.06424117335875e-06	-4.59219630213705	4.38605509568958e-06	0.000354525582426256	6.1574376430304	7.39313380649611e-10	5.40454860425267e-08	2.17941308668212	0.0293009948245692	0.210270582001361	Human_specific_hypo
chr1	1914951	0.514	1.0	0.95	6.21682736004612	5.07307381512401e-10	6.87009024188422e-08	-8.05102213211085	8.21054198035607e-16	6.29374333673032e-13	4.86319396959904	1.15506553852616e-06	3.84466109552999e-05	-0.653754298808642	0.513270114343954	0.9044335303874	Human_specific_hypo
chr1	1914968	0.191	0.644	0.955	4.03081630969174	5.55834717122633e-05	0.00142801164516855	-3.15324531791796	0.00161466053089777	0.043282676964897	4.93819897878967	7.88473699638066e-07	2.74598848443272e-05	3.07886435286722	0.00207791269124048	0.0286849984044073	Macaque_hyper
chr1	1914969	0.246	0.669	0.881	5.32005578944144	1.03735436478113e-07	7.10121754126609e-06	-5.11069646717829	3.20973322983086e-07	3.74546423415471e-05	5.74861666648088	8.99765513062508e-09	5.11924294586959e-07	3.1623067196474	0.00156524603840253	0.0228816639430525	Macaque_hyper
chr1	1914993	0.545	0.932	0.988	4.64978584401967	3.32279870993989e-06	0.000136382179154178	-5.19819421307753	2.01233821744956e-07	2.49447565684626e-05	4.34728902007624	1.37830545579091e-05	0.000335926397661153	1.10099677239106	0.270898061899812	0.743963324420269	Human_specific_hypo
chr1	1914994	0.529	0.984	0.965	5.81284550772491	6.14197409397952e-09	6.12776769496564e-07	-7.80229474515963	6.07914557909447e-15	4.02966588298738e-12	4.84639381920514	1.25725827092672e-06	4.14271579751528e-05	-0.503041835964381	0.614934858769294	0.938251931011916	Human_specific_hypo
chr1	1915015	0.49	0.947	0.947	4.92360118072547	8.49659130218826e-07	4.30028956046786e-05	-6.28503604149107	3.2777763971575e-10	8.39681748489025e-08	4.15229006016565	3.29164678948229e-05	0.000713268320408126	-0.16830297047678	0.866344937095506	0.986252848190178	Human_specific_hypo
chr1	1915016	0.456	0.979	0.874	5.68861758248969	1.28071913449986e-08	1.16211006322246e-06	-6.48611995413212	8.80750534961885e-11	2.56780500174794e-08	4.34173134812868	1.41364321481592e-05	0.000343401061899005	-1.55315345731242	0.120386477499466	0.509694882341185	Human_specific_hypo
chr1	1915035	0.451	0.938	0.957	5.42064211667133	5.93853404726559e-08	4.3885112175756e-06	-5.87399021302941	4.25428499242552e-09	8.31134286099046e-07	4.57304011562725	4.8069806052022e-06	0.000134271399830707	1.31850517404392	0.187334594159373	0.636286226291808	Human_specific_hypo
chr1	1915188	0.443	0.842	0.973	4.83664788844275	1.32047037260266e-06	6.2556010845029e-05	-5.03606304145955	4.75204112248785e-07	5.26423192991887e-05	5.07788448309678	3.81660614530179e-07	1.44564765066383e-05	0.77430216392166	0.438752124325482	0.870313744331238	Human_specific_hypo
chr1	1915189	0.327	0.824	1.0	6.09620983233092	1.08612826225611e-09	1.34383220929482e-07	-5.71272817929026	1.11179191347802e-08	1.95364273775373e-06	7.21510908335742	5.38907587883015e-13	7.5675240004885e-11	2.35581002653909	0.0184823670737622	0.151897239159015	Human_specific_hypo
chr1	1915252	0.506	0.833	0.986	4.11253861064088	3.91331995698621e-05	0.00106947747109419	-3.94636827248481	7.93455423437442e-05	0.00398924010673523	4.5472219407035	5.43586667413461e-06	0.000149522962614883	0.771871664094298	0.440190441478556	0.87104488523148	Human_specific_hypo
chr1	1915253	0.299	0.832	0.956	5.71705858012369	1.08383761255552e-08	1.00467350226817e-06	-6.75684030382836	1.41033488955125e-11	4.88478426325109e-09	6.34571800418351	2.21390442723866e-10	1.81731803169893e-08	0.144808362484852	0.884862179515709	0.988496263061925	Human_specific_hypo
chr1	1915273	0.575	0.877	0.917	4.73430026988637	2.19812106651026e-06	9.62928998086455e-05	-5.09640536094247	3.46163491218608e-07	3.99901445955107e-05	5.08854742533895	3.60816553915367e-07	1.37501130522091e-05	-0.255612082908413	0.798250387483472	0.97672654401137	Human_specific_hypo
chr1	1915288	0.565	0.946	0.386	3.91894610435543	8.89369971289339e-05	0.00210006057399753	-5.13516932140951	2.81890116407362e-07	3.34440688880008e-05	-1.51126782858832	0.130720227106591	0.472913730484089	-3.45020651069439	0.000560157873979817	0.00997472653633568	Chimp_specific_hyper
chr1	1920014	0.647	0.725	0.956	2.89153888630727	0.00383360147274183	0.0415899301182078	-1.31785334936551	0.187552744836835	0.762392992530745	3.68979388013319	0.000224435823774963	0.00368025789138384	3.11325243956837	0.0018503767320403	0.0261571803016299	Macaque_hyper
chr1	1920156	0.12	0.216	0.817	4.09410019132708	4.23811030251573e-05	0.00114212252179296	-0.729013813642423	0.465993212707371	0.939019549733939	5.71278709001367	1.11140696379388e-08	6.1850707219668e-07	4.33411506771828	1.46347616488403e-05	0.000472463135468206	Macaque_hyper
chr1	1920167	0.058	0.33	0.863	5.64753475699518	1.62764936220589e-08	1.43082972886548e-06	-3.61904616637142	0.000295690889119836	0.0115642572696408	7.2111801217954	5.5469022175614e-13	7.77176548687936e-11	3.97394310109403	7.06924576781257e-05	0.00179183229723867	Macaque_hyper
chr1	1920168	0.167	0.305	0.942	4.89563038540976	9.79910943527808e-07	4.85438221118275e-05	-1.74632677769134	0.080754185390664	0.547596215378467	6.43120425197261	1.26596907001624e-10	1.09483926352022e-08	4.8703307703505	1.11411585967897e-06	5.14243969976622e-05	Macaque_hyper
chr1	1920243	0.058	0.253	0.773	4.57118615096711	4.8497122272628e-06	0.000187521153306719	-1.84270604253042	0.0653719413099301	0.495146969576395	6.49206223912225	8.46692629900306e-11	7.60010279093093e-09	3.26365881716387	0.00109983522890233	0.0172390280156374	Macaque_hyper
chr1	1920593	0.601	0.859	0.904	3.62853997885799	0.000285028615940454	0.00540075230640686	-4.13717817443752	3.51603085690269e-05	0.00203863306899604	4.12595766868665	3.6919517881181e-05	0.000787586262927441	0.883971570891898	0.376711559632734	0.833345426795227	Human_specific_hypo
chr1	1920725	0.274	0.393	0.925	4.79850232734574	1.59856450989809e-06	7.35436122119414e-05	-1.45370758942005	0.146027393151536	0.699916334712603	5.79466845270518	6.84562821531362e-09	4.00330468036806e-07	4.47206616493858	7.74674489400284e-06	0.000273989130432907	Macaque_hyper
chr1	1920726	0.268	0.261	0.936	5.79721388400711	6.74256769662736e-09	6.64847490096578e-07	-1.10124581615106	0.270789686272921	0.845746967993432	7.22923661843445	4.85716515721061e-13	6.88036203503917e-11	5.7892790036951	7.06891951491168e-09	6.02633545046514e-07	Macaque_hyper
chr1	1920756	0.347	0.436	0.89	4.52999233660044	5.89858259576427e-06	0.000221022728168867	-2.16030595051091	0.0307489926277438	0.329035208641513	6.41907686776889	1.37103172246988e-10	1.17734825187039e-08	3.26499483754074	0.00109466071628891	0.0171739945729706	Macaque_hyper
chr1	1920778	0.384	0.548	0.959	5.4355250815025	5.46352988951709e-08	4.08486399945203e-06	-1.60184102941306	0.109190767527019	0.625224689486838	7.93191270893681	2.15796103117593e-15	4.71981043433018e-13	4.71346723992682	2.43536893880243e-06	0.000101222245299269	Macaque_hyper
chr1	1920779	0.407	0.54	0.951	4.34229965008936	1.40999045617297e-05	0.000458231558459533	-1.91393045102121	0.0556290429191785	0.456308567655854	5.97321074604852	2.32629068837426e-09	1.51975300284321e-07	3.2416828623199	0.00118826173647176	0.0183507888656473	Macaque_hyper
chr1	1920851	0.332	0.381	0.813	3.7942447309959	0.000148093551267667	0.00318286797926594	0.247961330878861	0.804164326074402	0.989862016904749	4.97578989510314	6.49821020478973e-07	2.31523088677358e-05	3.26577165080856	0.00109166241760761	0.0171358345644155	Macaque_hyper
chr1	1920852	0.423	0.497	0.906	3.63694114524607	0.000275894938948666	0.00526157365784661	-0.0280061862512173	0.977657217168492	0.999095344066843	4.92335160094355	8.50743970459334e-07	2.93732327950933e-05	3.8595467054237	0.000113597545154963	0.00266737619992544	Macaque_hyper
chr1	1920900	0.212	0.367	0.905	5.89259470568617	3.80178071895101e-09	4.02611131568787e-07	-1.21167274160013	0.225637677397277	0.805724381721574	7.78718903460837	6.85164048631742e-15	1.36846591137938e-12	5.04778104546521	4.46970973035965e-07	2.32137281826041e-05	Macaque_hyper
chr1	1920901	0.329	0.23	0.931	5.57683320612523	2.44936511972081e-08	2.04205075865247e-06	1.10608240388245	0.268690854095709	0.844134771073997	5.91737950954353	3.27111327782078e-09	2.06309730756035e-07	6.62571444030382	3.45572655815334e-11	5.15038999875703e-09	Macaque_hyper
chr1	1920907	0.327	0.501	0.95	4.06343084726175	4.83566530698907e-05	0.00127338472972163	-1.16958848020834	0.242166615422137	0.821739238879653	6.19415363017635	5.85990499673861e-10	4.38124948486494e-08	2.95713630772393	0.00310510817963209	0.0393637830684028	Macaque_hyper
chr1	1920908	0.587	0.453	0.99	4.73958948626331	2.14151642947118e-06	9.41938800092294e-05	0.880468725449201	0.378605440250415	0.908264238936636	5.80409852687144	6.47132173615515e-09	3.80622826931555e-07	5.46620454321201	4.5977376817805e-08	3.16099083685748e-06	Macaque_hyper
chr1	1921024	0.328	0.5	0.903	4.48209065587039	7.39153296682178e-06	0.00026682747716174	-1.94427645209625	0.0518621227127062	0.439925511525975	6.19629636405122	5.78072348204054e-10	4.32796143883392e-08	3.23876125050046	0.00120050019429455	0.0185017341011136	Macaque_hyper
chr1	1921025	0.363	0.349	0.859	4.19245101204235	2.75956684886099e-05	0.000800805822729311	-0.305051064633392	0.76032726063324	0.986503187592358	4.82329596447428	1.41205204272917e-06	4.58757307063231e-05	5.001532003149	5.68765230014556e-07	2.86328314215205e-05	Macaque_hyper
chr1	1921506	0.342	0.588	0.784	3.55143538203788	0.000383136058353766	0.00685002246299182	-3.8782965414329	0.000105190447817376	0.0050202556530937	4.1865450712105	2.83232711506076e-05	0.00062653298298639	1.75007713512713	0.0801050046020309	0.404233425637702	Human_specific_hypo
chr1	1925465	0.507	0.936	0.969	4.98885856003819	6.07370942348381e-07	3.23081118297211e-05	-4.99332210705551	5.93494516182513e-07	6.38083062019172e-05	5.45560223785648	4.88071391754485e-08	2.32203782471432e-06	0.36434407519839	0.71560109105398	0.961937570102496	Human_specific_hypo
chr1	1931929	0.976	0.959	0.334	4.83694911503599	1.31847163272501e-06	6.24752054636509e-05	0.769844180792393	0.441392328549485	0.931558001180367	-5.73781089324054	9.59081169170627e-09	5.41995688886044e-07	-3.86332189104066	0.00011185545728576	0.00263322831117067	Macaque_hypo
chr1	1934434	0.903	0.919	0.196	5.74188446965757	9.36286946410341e-09	8.84852601189976e-07	-0.495802258599256	0.620033931202218	0.970854731871888	-6.28128705670969	3.35781488868569e-10	2.64971981091769e-08	-5.89385802045814	3.77281371805228e-09	3.44856209544595e-07	Macaque_hypo
chr1	1934943	0.277	0.28	0.009	4.2768521996791	1.89554561218496e-05	0.000586133340312182	1.69617220201751	0.0898532731951472	0.574787132662634	-5.49358062557604	3.93865166789167e-08	1.91816666268849e-06	-3.81501625742721	0.00013617396816615	0.00310360067948897	Macaque_hypo
chr1	1935657	0.612	0.432	0.0	6.4958173217244	8.25838184933492e-11	1.37980782436763e-08	1.93800026969946	0.0526231896383573	0.443291170519966	-7.84110502293723	4.46598714029466e-15	9.22987061349735e-13	-6.13232035647039	8.66064808235066e-10	9.28231220824631e-08	Macaque_hypo
chr1	1935658	0.381	0.598	0.0	3.46878943012022	0.00052280904798504	0.00877779086071582	-1.27079493647367	0.203801610591865	0.782463504881276	-3.65917524771417	0.000253028268977297	0.00407342007995767	-4.54452425216252	5.50594680922587e-06	0.000204343181561981	Macaque_hypo
chr1	1935706	0.329	0.347	0.014	3.5412085144933	0.000398298675856327	0.00706541800779234	-0.540471699879241	0.588871772650689	0.966142241813967	-3.90617300574218	9.37693879675808e-05	0.00175161514119926	-4.48574407403051	7.26599156810159e-06	0.000259380236861725	Macaque_hypo
