Category	Term	chr	str	end	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD
species	Human_specific_hypo	chr4	22872447	22872922	476	5	-34.9782540061748	0.7787	0.4391	0.9274	0.7667	0.9097	0.712
species	Human_specific_hypo	chr2	54709798	54710521	724	7	-34.9565926399255	0.3292	0.368	0.5824	0.4764	0.4806	0.6421
species	Human_specific_hypo	chr22	22011171	22011357	187	5	-34.9506366181039	0.676	0.5404	0.856	0.8002	0.8404	0.7737
species	Human_specific_hypo	chr20	30004809	30005638	830	6	-34.9159362698146	0.7243	0.5449	0.8925	0.8305	0.9679	0.9237
species	Human_specific_hypo	chr18	3260671	3260984	314	8	-34.9082590584601	0.5081	0.6322	0.7778	0.7902	0.9114	0.8655
species	Human_specific_hypo	chr17	20006786	20007783	998	4	-34.8895786369364	0.4373	0.2384	0.7859	0.7808	0.7051	0.8748
species	Human_specific_hypo	chr5	87684089	87684872	784	7	-34.8765730347344	0.5464	0.1936	0.6671	0.3756	0.6345	0.6089
species	Human_specific_hypo	chr22	41295370	41295607	238	4	-34.8754201577485	0.2059	0.3979	0.5401	0.5679	0.7195	0.7979
species	Human_specific_hypo	chr13	94981626	94981731	106	5	-34.8585468880037	0.4386	0.2412	0.6161	0.5515	0.6897	0.5773
species	Human_specific_hypo	chr1	90229234	90229532	299	4	-34.8565815459278	0.3599	0.5299	0.7191	0.6728	0.7933	0.7443
species	Human_specific_hypo	chr6	149886265	149886487	223	6	-34.8418709208403	0.1336	0.104	0.388	0.2765	0.3035	0.2145
species	Human_specific_hypo	chr6	167215714	167216223	510	5	-34.8146961218344	0.5102	0.3985	0.6962	0.6861	0.9419	0.921
species	Human_specific_hypo	chr6	2900805	2901761	957	7	-34.8103346529194	0.3533	0.2261	0.6068	0.3633	0.589	0.4951
species	Human_specific_hypo	chr6	14274834	14274941	108	5	-34.7856300295564	0.7274	0.6938	0.9155	0.9239	0.8595	0.8946
species	Human_specific_hypo	chr14	34776028	34776411	384	4	-34.7850234583001	0.84	0.3494	0.9482	0.8372	0.9397	0.813
species	Human_specific_hypo	chr14	101135918	101136386	469	5	-34.7764781427747	0.261	0.3507	0.6305	0.8068	0.9258	0.958
species	Human_specific_hypo	chr8	94858997	94860048	1052	5	-34.7763147406733	0.2486	0.3363	0.5179	0.6148	0.6116	0.5109
species	Human_specific_hypo	chr1	202935292	202938197	2906	7	-34.7743581988173	0.1604	0.1579	0.5293	0.4342	0.5037	0.5148
species	Human_specific_hypo	chr6	54296108	54296947	840	4	-34.7738852299188	0.7135	0.6599	0.9393	0.8798	0.9539	0.875
species	Human_specific_hypo	chr11	61172270	61173061	792	7	-34.7646911624423	0.7366	0.3608	0.8735	0.4939	0.8906	0.8595
species	Human_specific_hypo	chr11	58335079	58335546	468	4	-34.7487427624429	0.5453	0.2822	0.8962	0.8677	0.9591	0.9023
species	Human_specific_hypo	chr2	25532282	25532475	194	4	-34.7461653634144	0.2735	0.2886	0.4814	0.6511	0.6684	0.674
species	Human_specific_hypo	chr17	21155566	21155697	132	6	-34.7445017896148	0.1568	0.3916	0.4817	0.6295	0.5707	0.6324
species	Human_specific_hypo	chr9	135463668	135463754	87	5	-34.6574295692638	0.3595	0.6586	0.574	0.777	0.7908	0.7257
species	Human_specific_hypo	chr15	61414319	61415085	767	7	-34.6525282830734	0.7225	0.5807	0.8352	0.7117	0.8815	0.7667
species	Human_specific_hypo	chr8	19684680	19685024	345	6	-34.6395624436023	0.6896	0.7621	0.907	0.8761	0.9438	0.9135
species	Human_specific_hypo	chr9	37196791	37198438	1648	6	-34.6210263381592	0.6606	0.7273	0.8099	0.8736	0.8376	0.8245
species	Human_specific_hypo	chr12	111702431	111702757	327	6	-34.6027823295634	0.651	0.7986	0.8326	0.958	0.877	0.9332
species	Human_specific_hypo	chr10	133312947	133313336	390	7	-34.5974384658492	0.4296	0.1424	0.6311	0.271	0.5765	0.3622
species	Human_specific_hypo	chr19	6048230	6048648	419	6	-34.5775064903883	0.251	0.2868	0.4022	0.5127	0.7428	0.811
species	Human_specific_hypo	chr19	44130556	44130646	91	5	-34.5754565756744	0.5974	0.4797	0.7659	0.749	0.7012	0.6434
species	Human_specific_hypo	chr15	84506852	84506987	136	7	-34.5738962719478	0.1747	0.0209	0.2962	0.1329	0.6193	0.2923
species	Human_specific_hypo	chr13	27581634	27582045	412	4	-34.5615598777244	0.5658	0.5377	0.7743	0.6835	0.9535	0.8702
species	Human_specific_hypo	chr12	130157740	130158503	764	6	-34.5057867667708	0.7055	0.7627	0.8927	0.9049	0.8432	0.8683
species	Human_specific_hypo	chr1	1758589	1758848	260	6	-34.5044489453801	0.5322	0.1488	0.7697	0.2871	0.953	0.947
species	Human_specific_hypo	chr16	3955048	3956313	1266	7	-34.4910091641812	0.7922	0.6999	0.9157	0.8915	0.9439	0.9192
species	Human_specific_hypo	chr11	9069610	9069972	363	7	-34.4903447291045	0.3489	0.6276	0.5123	0.7857	0.7447	0.9573
species	Human_specific_hypo	chr18	3029221	3029814	594	6	-34.4791592645257	0.4647	0.5506	0.6952	0.7094	0.6219	0.8911
species	Human_specific_hypo	chr5	137259595	137259902	308	4	-34.4688662205685	0.4266	0.3727	0.6508	0.6275	0.7589	0.6832
species	Human_specific_hypo	chr7	39433778	39434421	644	4	-34.4563768447338	0.6803	0.6389	0.9056	0.9042	0.8354	0.9178
species	Human_specific_hypo	chr2	98992338	98993909	1572	8	-34.4502002164218	0.5979	0.5981	0.8277	0.7391	0.8698	0.724
species	Human_specific_hypo	chr8	4335026	4336078	1053	7	-34.4471688060338	0.7495	0.5966	0.9084	0.7072	0.9199	0.9501
species	Human_specific_hypo	chr18	38921140	38921333	194	5	-34.4371406057894	0.6179	0.4495	0.8213	0.6253	0.9578	0.8735
species	Human_specific_hypo	chr13	47196982	47197661	680	5	-34.4238729004442	0.1196	0.247	0.2518	0.3795	0.4379	0.4736
species	Human_specific_hypo	chr11	13509058	13509191	134	5	-34.4234976761821	0.8387	0.7877	0.9573	0.9658	0.9623	0.9578
species	Human_specific_hypo	chr8	29171939	29172230	292	6	-34.4215817211827	0.146	0.4222	0.263	0.6239	0.8697	0.8264
species	Human_specific_hypo	chr4	104021294	104022073	780	5	-34.4179368417861	0.6935	0.3498	0.8065	0.5766	0.8693	0.5915
species	Human_specific_hypo	chr16	14661002	14661669	668	6	-34.3964656124649	0.6842	0.6513	0.8126	0.8198	0.9463	0.9436
species	Human_specific_hypo	chr12	58618115	58619762	1648	5	-34.3862105614166	0.5739	0.6635	0.8727	0.9088	0.7872	0.9341
species	Human_specific_hypo	chr10	30726409	30726899	491	6	-34.3616166160213	0.5495	0.3578	0.7029	0.4873	0.8995	0.5646
species	Human_specific_hypo	chr8	21971766	21972094	329	7	-34.3589387876858	0.5914	0.4583	0.7669	0.7192	0.9102	0.652
species	Human_specific_hypo	chr3	151065654	151066349	696	5	-34.3570347951103	0.7838	0.6819	0.9304	0.8428	0.9028	0.9283
species	Human_specific_hypo	chr6	130688032	130688652	621	7	-34.3522733399645	0.5559	0.61	0.6569	0.7918	0.6234	0.8372
species	Human_specific_hypo	chr9	74981047	74981417	371	6	-34.3278350233116	0.2801	0.1618	0.6295	0.58	0.5235	0.5865
species	Human_specific_hypo	chr2	3304538	3305034	497	5	-34.324016218634	0.6703	0.8193	0.8702	0.9341	0.8631	0.9242
species	Human_specific_hypo	chr6	106332331	106333704	1374	6	-34.3128890295246	0.7659	0.7408	0.9074	0.8794	0.959	0.8532
species	Human_specific_hypo	chr2	26045542	26047469	1928	7	-34.3080388857025	0.4733	0.7163	0.6634	0.8414	0.9039	0.9178
species	Human_specific_hypo	chr7	7267702	7269017	1316	5	-34.2999209764234	0.6053	0.1661	0.7415	0.4695	0.7614	0.5846
species	Human_specific_hypo	chr13	36903129	36903804	676	4	-34.28018182941	0.73	0.4349	0.8844	0.775	0.9565	0.9256
species	Human_specific_hypo	chr13	98912333	98913060	728	6	-34.2744531409898	0.3911	0.7207	0.7514	0.8406	0.8962	0.8622
species	Human_specific_hypo	chr19	53676172	53676430	259	4	-34.2665503962887	0.6891	0.6034	0.9446	0.9406	0.9484	0.8835
species	Human_specific_hypo	chr1	195685703	195687020	1318	6	-34.2624157543615	0.5998	0.5787	0.7346	0.7113	0.8267	0.7394
species	Human_specific_hypo	chr8	127409128	127409715	588	5	-34.2531977561058	0.6442	0.3548	0.8965	0.6896	0.9214	0.9213
species	Human_specific_hypo	chr10	25391546	25391686	141	5	-34.2342350478259	0.502	0.3215	0.6887	0.4946	0.8268	0.4738
species	Human_specific_hypo	chr7	52327729	52328000	272	5	-34.2310797740983	0.6738	0.6315	0.8293	0.849	0.944	0.9104
species	Human_specific_hypo	chr8	92405623	92406230	608	7	-34.2163346203569	0.3479	0.3377	0.5553	0.4558	0.7123	0.4434
species	Human_specific_hypo	chr1	33807132	33807363	232	6	-34.2141681696543	0.3039	0.583	0.4159	0.7332	0.5112	0.7814
species	Human_specific_hypo	chr11	4628353	4628597	245	5	-34.193845446476	0.4791	0.1394	0.6489	0.4435	0.5909	0.4161
species	Human_specific_hypo	chr1	8828093	8829017	925	6	-34.1744424629276	0.6491	0.3873	0.8456	0.5418	0.8404	0.571
species	Human_specific_hypo	chr21	32828793	32829589	797	5	-34.1407984250074	0.7009	0.5605	0.8399	0.9245	0.8986	0.7917
species	Human_specific_hypo	chr1	37962861	37962940	80	5	-34.1397843299954	0.6197	0.7458	0.9358	0.8788	0.9184	0.9132
species	Human_specific_hypo	chr21	45938748	45938950	203	6	-34.1148363982217	0.7094	0.6054	0.8963	0.776	0.962	0.9164
species	Human_specific_hypo	chr21	43459203	43459389	187	5	-34.1103627788776	0.7754	0.7117	0.9626	0.8374	0.9659	0.948
species	Human_specific_hypo	chr3	145690300	145692491	2192	5	-34.0814157355653	0.7213	0.6314	0.9028	0.8344	0.9525	0.7546
species	Human_specific_hypo	chr6	10748765	10749110	346	6	-34.0799761173067	0.2399	0.2621	0.3989	0.4793	0.9393	0.9403
species	Human_specific_hypo	chr18	20140580	20141529	950	6	-34.0193137872324	0.6789	0.8167	0.8696	0.923	0.954	0.9535
species	Human_specific_hypo	chr12	121259613	121261366	1754	5	-34.0086880629257	0.7251	0.3316	0.8964	0.6104	0.923	0.7916
species	Human_specific_hypo	chr3	7724332	7724873	542	4	-34.0056273171096	0.658	0.7312	0.9433	0.9349	0.9167	0.9521
species	Human_specific_hypo	chr1	245973959	245974504	546	6	-33.9960382926023	0.2508	0.4335	0.4332	0.675	0.6891	0.9081
species	Human_specific_hypo	chr14	50862242	50862509	268	5	-33.9830716226403	0.3982	0.587	0.7718	0.7972	0.9515	0.9574
species	Human_specific_hypo	chr8	11267560	11268706	1147	5	-33.9609235606869	0.5208	0.2916	0.7858	0.6427	0.9491	0.6089
species	Human_specific_hypo	chr20	1945950	1946209	260	4	-33.9585085092435	0.1005	0.1722	0.3714	0.3389	0.359	0.4953
species	Human_specific_hypo	chr6	151560517	151560831	315	7	-33.9428427321712	0.3362	0.6593	0.6174	0.7841	0.5175	0.8639
species	Human_specific_hypo	chr11	125310936	125311382	447	6	-33.9367882103043	0.2533	0.5145	0.4387	0.6934	0.6533	0.901
species	Human_specific_hypo	chr20	55581983	55582198	216	5	-33.9324661851583	0.8043	0.4789	0.9383	0.7308	0.9327	0.759
species	Human_specific_hypo	chr5	174812676	174813440	765	7	-33.8903150369709	0.488	0.3555	0.6648	0.5009	0.8412	0.7297
species	Human_specific_hypo	chr1	12430314	12430812	499	5	-33.8897269689003	0.3411	0.6017	0.5918	0.7508	0.8389	0.7872
species	Human_specific_hypo	chr15	37125674	37126023	350	4	-33.8845988016199	0.705	0.5799	0.904	0.7733	0.9635	0.8973
species	Human_specific_hypo	chr20	55128371	55128664	294	6	-33.8783087064686	0.8212	0.7886	0.9535	0.9099	0.9371	0.9408
species	Human_specific_hypo	chr3	48314397	48315014	618	5	-33.8765347357105	0.7838	0.7252	0.9171	0.9186	0.9446	0.9505
species	Human_specific_hypo	chr21	36882332	36882480	149	4	-33.8459158903126	0.7457	0.7691	0.9298	0.9236	0.9711	0.9608
species	Human_specific_hypo	chr9	8629971	8630216	246	4	-33.8448737271215	0.7625	0.6164	0.8851	0.874	0.8625	0.7917
species	Human_specific_hypo	chr2	85476378	85476488	111	5	-33.8320266103226	0.3158	0.5745	0.5171	0.8882	0.9563	0.9488
species	Human_specific_hypo	chr5	115174768	115175337	570	5	-33.8204246653158	0.3543	0.2693	0.5047	0.4635	0.6347	0.6063
species	Human_specific_hypo	chr10	120164335	120164612	278	5	-33.8058468390987	0.5993	0.5325	0.7889	0.6804	0.7588	0.7971
species	Human_specific_hypo	chr3	26146486	26147358	873	6	-33.7706279807443	0.675	0.5679	0.7826	0.6812	0.8717	0.7455
species	Human_specific_hypo	chr11	44001289	44002279	991	7	-33.7679867314899	0.566	0.7003	0.8025	0.812	0.8641	0.9057
species	Human_specific_hypo	chr15	33073604	33074087	484	6	-33.7615418138047	0.6945	0.4796	0.8379	0.6611	0.9516	0.936
species	Human_specific_hypo	chr9	23027774	23029276	1503	6	-33.7465908751482	0.7588	0.4846	0.887	0.7596	0.955	0.8553
species	Human_specific_hypo	chr16	58619102	58619395	294	6	-33.7370929416279	0.6686	0.4748	0.7922	0.6339	0.8325	0.9324
species	Human_specific_hypo	chr7	51008345	51008579	235	5	-33.7160055297238	0.8286	0.1622	0.9457	0.4778	0.9494	0.5641
species	Human_specific_hypo	chr20	624857	625163	307	4	-33.7024260022383	0.5238	0.4631	0.8474	0.7985	0.846	0.8684
species	Human_specific_hypo	chr16	79114672	79115109	438	4	-33.6487772846336	0.6339	0.7221	0.8866	0.9406	0.94	0.9057
species	Human_specific_hypo	chr20	17004157	17005505	1349	7	-33.6397124854004	0.5431	0.3053	0.7215	0.5814	0.8297	0.7814
species	Human_specific_hypo	chr1	78150019	78150371	353	7	-33.6037704187667	0.4247	0.5072	0.6197	0.6554	0.7728	0.8913
species	Human_specific_hypo	chr20	51900977	51901193	217	6	-33.5991327511663	0.5104	0.5394	0.7201	0.6892	0.7283	0.7643
species	Human_specific_hypo	chr4	144283488	144283777	290	5	-33.5821072077094	0.7365	0.2524	0.8781	0.4957	0.8143	0.6107
species	Human_specific_hypo	chr15	100882622	100882806	185	7	-33.5756282829142	0.1974	0.2832	0.3581	0.4427	0.3037	0.3908
species	Human_specific_hypo	chr6	27112595	27113055	461	7	-33.5485750017178	0.4845	0.5223	0.5961	0.7076	0.8538	0.8983
species	Human_specific_hypo	chr7	137881487	137883326	1840	6	-33.4988096796143	0.7886	0.7758	0.9639	0.9316	0.9395	0.8704
species	Human_specific_hypo	chr18	8279408	8280002	595	5	-33.4941887173527	0.6124	0.5998	0.7991	0.7265	0.8759	0.8493
species	Human_specific_hypo	chr5	174160716	174161429	714	8	-33.4521795501531	0.1799	0.4372	0.2818	0.6689	0.4086	0.7594
species	Human_specific_hypo	chr18	904336	904478	143	5	-33.4496526542639	0.1541	0.2002	0.3379	0.333	0.4394	0.3392
species	Human_specific_hypo	chr13	111135490	111135966	477	6	-33.4477560495281	0.3942	0.8201	0.6248	0.9552	0.7114	0.9376
species	Human_specific_hypo	chr18	36001067	36001357	291	5	-33.4423615590312	0.793	0.2856	0.9187	0.5424	0.9085	0.5818
species	Human_specific_hypo	chr7	37040163	37040344	182	4	-33.4349746286823	0.6869	0.3705	0.906	0.6263	0.8825	0.8569
species	Human_specific_hypo	chr3	196514586	196515359	774	5	-33.3780639634119	0.6464	0.5225	0.8399	0.756	0.9427	0.9204
species	Human_specific_hypo	chr18	77152689	77153550	862	6	-33.3739117065321	0.1209	0.1516	0.4377	0.4051	0.3539	0.4674
species	Human_specific_hypo	chr17	27887490	27887829	340	6	-33.3507411946027	0.4144	0.4698	0.7269	0.705	0.8775	0.9
species	Human_specific_hypo	chr6	134158873	134159372	500	5	-33.3423073822473	0.2096	0.1568	0.755	0.7284	0.868	0.8361
species	Human_specific_hypo	chr9	130369976	130370458	483	5	-33.3178165594926	0.0506	0.2053	0.1697	0.452	0.2895	0.7693
species	Human_specific_hypo	chr4	152148210	152148925	716	6	-33.3013145433345	0.7956	0.1627	0.9026	0.3421	0.8736	0.2547
species	Human_specific_hypo	chr1	100540323	100540417	95	4	-33.2860283505697	0.7651	0.6802	0.9355	0.9083	0.8826	0.9418
species	Human_specific_hypo	chr11	61130246	61130491	246	5	-33.2858325034307	0.3472	0.3443	0.6476	0.6109	0.8256	0.7962
species	Human_specific_hypo	chr2	162096921	162098166	1246	5	-33.27657432093	0.5755	0.5499	0.7195	0.8431	0.7246	0.8118
species	Human_specific_hypo	chr15	91502308	91502736	429	5	-33.2744116611366	0.5675	0.2023	0.7057	0.5293	0.9304	0.9557
species	Human_specific_hypo	chr2	194359226	194360267	1042	5	-33.2412103255541	0.6863	0.7946	0.8904	0.9088	0.95	0.924
species	Human_specific_hypo	chr22	44783336	44783462	127	5	-33.2304151117504	0.5296	0.6214	0.7254	0.9273	0.8646	0.8285
species	Human_specific_hypo	chr5	30162310	30162684	375	5	-33.2222609456599	0.6378	0.6873	0.8878	0.8697	0.9587	0.873
species	Human_specific_hypo	chr5	32277729	32278754	1026	4	-33.2221633442093	0.6796	0.6291	0.8968	0.9372	0.8914	0.8542
species	Human_specific_hypo	chr4	122745612	122747026	1415	4	-33.2184126319416	0.4066	0.3432	0.6105	0.4788	0.7738	0.7355
species	Human_specific_hypo	chr10	28806796	28808306	1511	6	-33.2081692535108	0.7162	0.734	0.9048	0.9031	0.9625	0.9627
species	Human_specific_hypo	chr1	21122440	21122666	227	10	-33.1577146644055	0.3026	0.8481	0.5101	0.9516	0.6985	0.9029
species	Human_specific_hypo	chr12	99302926	99303593	668	6	-33.1545521846261	0.6625	0.4501	0.8515	0.6198	0.7684	0.5649
species	Human_specific_hypo	chr1	152500953	152502977	2025	4	-33.1526445906504	0.6375	0.5228	0.8275	0.8105	0.9081	0.838
species	Human_specific_hypo	chr9	134366032	134366334	303	5	-33.1502596102067	0.2984	0.5878	0.6327	0.8869	0.5164	0.8608
species	Human_specific_hypo	chr5	10656137	10656431	295	6	-33.1357926106344	0.5426	0.1597	0.7546	0.3062	0.9292	0.7524
species	Human_specific_hypo	chr1	179858820	179859292	473	5	-33.105839858524	0.7201	0.7612	0.921	0.9035	0.8755	0.8774
species	Human_specific_hypo	chr9	124059974	124061548	1575	6	-33.105205132894	0.6678	0.4292	0.7731	0.5877	0.8753	0.6053
species	Human_specific_hypo	chr2	11020062	11020267	206	5	-33.1047540251601	0.6426	0.5534	0.9593	0.9152	0.9575	0.8973
species	Human_specific_hypo	chr15	22920781	22920965	185	7	-33.1037857487144	0.6605	0.8249	0.8889	0.9407	0.9612	0.8935
species	Human_specific_hypo	chr15	76448024	76448319	296	6	-33.084080327477	0.8252	0.7297	0.9697	0.8892	0.945	0.9722
species	Human_specific_hypo	chr1	34841515	34841953	439	5	-33.0742692347572	0.6516	0.5809	0.9164	0.7234	0.8896	0.6574
species	Human_specific_hypo	chr8	4610430	4610972	543	5	-33.0549208487198	0.6137	0.7521	0.8973	0.9638	0.8453	0.9358
species	Human_specific_hypo	chr6	106547268	106547514	247	7	-33.0350047938256	0.693	0.6685	0.8014	0.786	0.7793	0.8168
species	Human_specific_hypo	chr11	30040572	30040761	190	5	-33.031535390473	0.7361	0.4449	0.9029	0.6387	0.8889	0.8554
species	Human_specific_hypo	chr9	91973615	91974908	1294	7	-33.0052931754643	0.3582	0.3553	0.5893	0.5287	0.7115	0.584
species	Human_specific_hypo	chr12	55076920	55078445	1526	4	-32.9873606768609	0.7508	0.3328	0.898	0.625	0.8736	0.6622
species	Human_specific_hypo	chr1	84722957	84723785	829	6	-32.986469259532	0.4669	0.3592	0.631	0.5666	0.5864	0.559
species	Human_specific_hypo	chr5	6459621	6460042	422	5	-32.9753855177961	0.4334	0.7359	0.765	0.9417	0.7421	0.9523
species	Human_specific_hypo	chr12	100379651	100379833	183	4	-32.9742922536415	0.3352	0.655	0.6116	0.7691	0.476	0.7458
species	Human_specific_hypo	chr5	167339231	167339590	360	5	-32.9464120955717	0.5253	0.4736	0.6703	0.7789	0.7002	0.634
species	Human_specific_hypo	chr6	30522774	30523050	277	5	-32.9216213265109	0.2871	0.4034	0.5147	0.6271	0.5303	0.5731
species	Human_specific_hypo	chr5	133923072	133923279	208	6	-32.9069574354939	0.6696	0.4589	0.8757	0.6572	0.9815	0.9322
species	Human_specific_hypo	chr2	70556351	70557061	711	6	-32.8978414465619	0.7574	0.5307	0.8589	0.8081	0.8313	0.8824
species	Human_specific_hypo	chr2	38947246	38948678	1433	5	-32.8736605896829	0.4873	0.7238	0.6056	0.9211	0.553	0.8382
species	Human_specific_hypo	chr14	87653016	87654143	1128	6	-32.8566011510268	0.729	0.7398	0.8804	0.8584	0.9411	0.8097
species	Human_specific_hypo	chr10	131754079	131754570	492	6	-32.8559985789576	0.3886	0.3956	0.5783	0.5883	0.6889	0.6682
species	Human_specific_hypo	chr17	1610848	1615090	4243	9	-32.8054572361245	0.3293	0.3468	0.8707	0.952	0.7411	0.7031
species	Human_specific_hypo	chr13	45481056	45481432	377	5	-32.7814058244139	0.4361	0.1275	0.6606	0.3414	0.6293	0.2595
species	Human_specific_hypo	chr1	34125920	34126142	223	5	-32.7654399759806	0.5052	0.3989	0.6726	0.6334	0.8773	0.8748
species	Human_specific_hypo	chr7	30293135	30293723	589	5	-32.7545841929158	0.8379	0.2361	0.9437	0.4076	0.9109	0.4446
species	Human_specific_hypo	chr15	52392809	52393162	354	5	-32.7319116047633	0.8254	0.2742	0.9379	0.6887	0.9603	0.9121
species	Human_specific_hypo	chr14	79418030	79418546	517	4	-32.7202275807498	0.5557	0.646	0.8567	0.8688	0.9111	0.8426
species	Human_specific_hypo	chr19	49308449	49311779	3331	8	-32.7199696452603	0.5412	0.7823	0.6817	0.9153	0.8807	0.884
species	Human_specific_hypo	chr3	47612261	47613791	1531	8	-32.7091049366491	0.4503	0.2814	0.6191	0.7453	0.7357	0.5865
species	Human_specific_hypo	chr5	63460267	63461102	836	7	-32.6921987029959	0.3128	0.6315	0.4225	0.7355	0.5771	0.8704
species	Human_specific_hypo	chr5	174784395	174784564	170	4	-32.6614599422189	0.3902	0.4815	0.6276	0.8353	0.8712	0.7184
species	Human_specific_hypo	chr6	138232961	138233197	237	5	-32.6519142083687	0.5961	0.1856	0.8348	0.3461	0.921	0.6102
species	Human_specific_hypo	chr6	14964904	14965100	197	5	-32.6445794526464	0.6998	0.409	0.8529	0.7169	0.8838	0.5869
species	Human_specific_hypo	chr1	106753364	106753774	411	4	-32.643234978628	0.8318	0.753	0.9682	0.9158	0.912	0.8579
species	Human_specific_hypo	chr18	59141855	59142121	267	5	-32.6405164784275	0.7013	0.5117	0.8384	0.6944	0.9283	0.7452
species	Human_specific_hypo	chr13	45152780	45153144	365	4	-32.6390757815847	0.2906	0.7121	0.4804	0.8555	0.6876	0.8695
species	Human_specific_hypo	chr21	46864563	46864684	122	5	-32.6309638130253	0.7769	0.3101	0.9038	0.7793	0.931	0.7591
species	Human_specific_hypo	chr12	8834101	8834522	422	7	-32.6169520527217	0.6838	0.6371	0.8209	0.744	0.8654	0.8052
